pid,tid,path
1379880612620000111,105,1105
1379880612620000111,120,2409
1379880612620000111,135,1127
1379880612620000111,150,2407
1379880612620000111,165,2403
1379880612620000111,180,1124
1379880612620000111,195,2426
1379880612620000111,210,2425
1379880612620000111,225,2423
1379880612620000111,240,1141
1379880612620000111,255,2440
1379880612620000111,270,1160
1379880612620000111,285,2470
1379880612620000111,300,2439
1379880612620000111,315,2381
1379881157620000352,0,2259
1379881157620000352,15,2258
1379881157620000352,30,2246
1379881157620000352,45,966
1379881157620000352,60,1082
1379881157620000352,75,2360
1379881157620000352,90,1080
1379881157620000352,105,1105
1379881157620000352,120,2409
1379881157620000352,135,1127
1379881157620000352,150,2407
1379881157620000352,165,2403
1379881157620000352,180,1124
1379881157620000352,195,2426
1379881157620000352,210,2425
1379881157620000352,225,2423
1379881157620000352,240,1141
1379881157620000352,255,2440
1379881157620000352,270,1160
1379881157620000352,285,2470
1379881157620000352,300,2439
1379881157620000352,315,2402
1379888567620000648,0,2259
1379888567620000648,15,2258
1379888567620000648,30,2246
1379888567620000648,45,966
1379888567620000648,60,1082
1379888567620000648,75,2360
1379888567620000648,90,1080
1379888567620000648,105,1105
1379888567620000648,120,2409
1379888567620000648,135,1127
1379888567620000648,150,2407
1379888567620000648,165,2403
1379888567620000648,180,1124
1379888567620000648,195,2426
1379888567620000648,210,2425
1379888567620000648,225,2423
1379888567620000648,240,1141
1379888567620000648,255,2440
1379888567620000648,270,1160
1379888567620000648,285,2470
1379888567620000648,300,2439
1379888567620000648,315,2381
1379958994620000674,0,2259
1379958994620000674,15,2258
1379958994620000674,30,2246
1379958994620000674,45,2222
1379958994620000674,60,2216
1379958994620000674,75,2218
1379958994620000674,90,2214
1379958994620000674,105,2183
1379958994620000674,120,2181
1379958994620000674,135,899
1379958994620000674,150,901
1379958994620000674,165,914
1379958994620000674,180,2300
1379958994620000674,195,2296
1379958994620000674,210,1014
1379958994620000674,225,2266
1379958994620000674,240,986
1379958994620000674,255,2354
1379958994620000674,270,1072
1379958994620000674,285,1070
1379958994620000674,300,1069
1379958994620000674,315,2383
1379958994620000674,330,1100
1379969348620000273,0,2259
1379969348620000273,15,2258
1379969348620000273,30,2246
1379969348620000273,45,966
1379969348620000273,60,1082
1379969348620000273,75,2360
1379969348620000273,90,1080
1379969348620000273,105,1105
1379969348620000273,120,2409
1379969348620000273,135,1127
1379969348620000273,150,2407
1379969348620000273,165,2403
1379969348620000273,180,1124
1379969348620000273,195,2426
1379969348620000273,210,2425
1379969348620000273,225,2423
1379969348620000273,240,1141
1379969348620000273,255,2440
1379969348620000273,270,1160
1379969348620000273,285,2470
1379969348620000273,300,2439
1379969348620000273,315,2402
1380016524620000263,0,2259
1380016524620000263,15,2258
1380016524620000263,30,2246
1380016524620000263,45,2222
1380016524620000263,60,2216
1380016524620000263,75,2218
1380016524620000263,90,2214
1380016524620000263,105,2183
1380016524620000263,120,2181
1380016524620000263,135,899
1380016524620000263,150,901
1380016524620000263,165,914
1380016524620000263,180,2300
1380016524620000263,195,2296
1380016524620000263,210,1014
1380016524620000263,225,2266
1380016524620000263,240,986
1380016524620000263,255,2354
1380016524620000263,270,1072
1380016524620000263,285,1070
1380016524620000263,300,1069
1380016524620000263,315,2383
1380016524620000263,330,1100
1380031031620000334,0,2259
1380031031620000334,15,2258
1380031031620000334,30,2246
1380031031620000334,45,966
1380031031620000334,60,1082
1380031031620000334,75,2360
1380031031620000334,90,1080
1380031031620000334,105,1105
1380031031620000334,120,2409
1380031031620000334,135,1127
1380031031620000334,150,2407
1380031031620000334,165,2403
1380031031620000334,180,1124
1380031031620000334,195,2426
1380031031620000334,210,2425
1380031031620000334,225,2423
1380031031620000334,240,1141
1380031031620000334,255,2440
1380031031620000334,270,1160
1380031031620000334,285,2470
1380031031620000334,300,2439
1380031031620000334,315,2381
1380037912620000623,0,2259
1380037912620000623,15,2258
1380037912620000623,30,2246
1380037912620000623,45,2222
1380037912620000623,60,2216
1380037912620000623,75,2218
1380037912620000623,90,2214
1380037912620000623,105,2183
1380037912620000623,120,2181
1380037912620000623,135,899
1380037912620000623,150,901
1380037912620000623,165,914
1380037912620000623,180,2300
1380037912620000623,195,2296
1380037912620000623,210,1014
1380037912620000623,225,2266
1380037912620000623,240,986
1380037912620000623,255,2354
1380037912620000623,270,1072
1380037912620000623,285,1070
1380037912620000623,300,1069
1380037912620000623,315,2383
1380037912620000623,330,1100
1380037912620000623,345,2402
1380102185620000160,0,2259
1380102185620000160,15,2258
1380102185620000160,30,2246
1380102185620000160,45,966
1380102185620000160,60,1082
1380102185620000160,75,2360
1380102185620000160,90,1080
1380102185620000160,105,1105
1380102185620000160,120,2409
1380102185620000160,135,1127
1380102185620000160,150,2407
1380102185620000160,165,2403
1380102185620000160,180,1124
1380102185620000160,195,2426
1380102185620000160,210,2425
1380102185620000160,225,2423
1380102185620000160,240,1141
1380102185620000160,255,2440
1380102185620000160,270,1160
1380102185620000160,285,2470
1380102185620000160,300,2439
1380102185620000160,315,2381
1380111508620000623,0,2259
1380111508620000623,15,2258
1380111508620000623,30,2246
1380111508620000623,45,966
1380111508620000623,60,1082
1380111508620000623,75,2360
1380111508620000623,90,1080
1380111508620000623,105,1105
1380111508620000623,120,2409
1380111508620000623,135,1127
1380111508620000623,150,2407
1380111508620000623,165,2403
1380111508620000623,180,1124
1380111508620000623,195,2426
1380111508620000623,210,2425
1380111508620000623,225,2423
1380111508620000623,240,1141
1380111508620000623,255,2440
1380111508620000623,270,1160
1380111508620000623,285,2470
1380111508620000623,300,2439
1380111508620000623,315,2381
1380138569620000626,0,2259
1380138569620000626,15,2258
1380138569620000626,30,2246
1380138569620000626,45,966
1380138569620000626,60,1082
1380138569620000626,75,2360
1380138569620000626,90,1080
1380138569620000626,105,1105
1380138569620000626,120,2409
1380138569620000626,135,1127
1380138569620000626,150,2407
1380138569620000626,165,2403
1380138569620000626,180,1124
1380138569620000626,195,2426
1380138569620000626,210,2425
1380138569620000626,225,2423
1380138569620000626,240,1141
1380138569620000626,255,2440
1380138569620000626,270,1160
1380138569620000626,285,2470
1380138569620000626,300,2439
1380138569620000626,315,2402
1380138669620000625,0,2259
1380138669620000625,15,2258
1380138669620000625,30,2246
1380138669620000625,45,966
1380138669620000625,60,1082
1380138669620000625,75,2360
1380138669620000625,90,1080
1380138669620000625,105,1105
1380138669620000625,120,2409
1380138669620000625,135,1127
1380138669620000625,150,2407
1380138669620000625,165,2403
1380138669620000625,180,1124
1380138669620000625,195,2426
1380138669620000625,210,2425
1380138669620000625,225,2423
1380138669620000625,240,1141
1380138669620000625,255,2440
1380138669620000625,270,1160
1380138669620000625,285,2470
1380138669620000625,300,2439
1380138669620000625,315,1158
1380138681620000561,0,2259
1380138681620000561,15,2258
1380138681620000561,30,2246
1380138681620000561,45,2222
1380138681620000561,60,2216
1380138681620000561,75,2218
1380138681620000561,90,2214
1380138681620000561,105,2183
1380138681620000561,120,2181
1380138681620000561,135,899
1380138681620000561,150,901
1380138681620000561,165,914
1380138681620000561,180,2300
1380138681620000561,195,2296
1380138681620000561,210,1014
1380138681620000561,225,2266
1380138681620000561,240,2253
1380138681620000561,255,2238
1380138681620000561,270,2236
1380138681620000561,285,956
1380138681620000561,300,1053
1380138681620000561,315,2383
1380138681620000561,330,1100
1380138681620000561,345,2402
1380139168620000263,0,2259
1380139168620000263,15,2258
1380139168620000263,30,2246
1380139168620000263,45,966
1380139168620000263,60,1082
1380139168620000263,75,2360
1380139168620000263,90,1080
1380139168620000263,105,1105
1380139168620000263,120,2409
1380139168620000263,135,1127
1380139168620000263,150,2407
1380139168620000263,165,2403
1380139168620000263,180,1124
1380139168620000263,195,2426
1380139168620000263,210,2425
1380139168620000263,225,2423
1380139168620000263,240,1141
1380139168620000263,255,2440
1380139168620000263,270,1160
1380139168620000263,285,2470
1380139168620000263,300,2439
1380139168620000263,315,2381
1380196857620000648,0,2259
1380196857620000648,15,2258
1380196857620000648,30,2246
1380196857620000648,45,966
1380196857620000648,60,1082
1380196857620000648,75,2360
1380196857620000648,90,1080
1380196857620000648,105,1105
1380196857620000648,120,2409
1380196857620000648,135,1127
1380196857620000648,150,2407
1380196857620000648,165,2403
1380196857620000648,180,1124
1380196857620000648,195,2426
1380196857620000648,210,2425
1380196857620000648,225,2423
1380196857620000648,240,1141
1380196857620000648,255,2440
1380196857620000648,270,1160
1380196857620000648,285,2470
1380196857620000648,300,2439
1380196857620000648,315,2402
1380305234620000486,0,2259
1380305234620000486,15,2258
1380305234620000486,30,2246
1380305234620000486,45,966
1380305234620000486,60,1082
1380305234620000486,75,2360
1380305234620000486,90,1080
1380305234620000486,105,1105
1380305234620000486,120,2409
1380305234620000486,135,1127
1380305234620000486,150,2407
1380305234620000486,165,2403
1380305234620000486,180,1124
1380305234620000486,195,2426
1380305234620000486,210,2425
1380305234620000486,225,2423
1380305234620000486,240,1141
1380305234620000486,255,2440
1380305234620000486,270,1160
1380305234620000486,285,2470
1380305234620000486,300,2439
1380305234620000486,315,2381
1380323367620000525,0,2259
1380323367620000525,15,2258
1380323367620000525,30,2246
1380323367620000525,45,966
1380323367620000525,60,1082
1380323367620000525,75,2360
1380323367620000525,90,1080
1380323367620000525,105,1105
1380323367620000525,120,2409
1380323367620000525,135,1127
1380323367620000525,150,2407
1380323367620000525,165,2403
1380323367620000525,180,1124
1380323367620000525,195,2426
1380323367620000525,210,2425
1380323367620000525,225,2423
1380323367620000525,240,1141
1380323367620000525,255,2440
1380323367620000525,270,1160
1380323367620000525,285,2470
1380323367620000525,300,2439
1380323367620000525,315,1158
1380362875620000589,0,2259
1380362875620000589,15,2258
1380362875620000589,30,2246
1380362875620000589,45,966
1380362875620000589,60,1082
1380362875620000589,75,2360
1380362875620000589,90,1080
1380362875620000589,105,1105
1380362875620000589,120,2409
1380362875620000589,135,1127
1380362875620000589,150,2407
1380362875620000589,165,2403
1380362875620000589,180,1124
1380362875620000589,195,2426
1380362875620000589,210,2425
1380362875620000589,225,2423
1380362875620000589,240,1141
1380362875620000589,255,2440
1380362875620000589,270,1160
1380362875620000589,285,2470
1380362875620000589,300,2439
1380362875620000589,315,1158
1380370610620000005,0,2259
1380370610620000005,15,2258
1380370610620000005,30,2246
1380370610620000005,45,966
1380370610620000005,60,1082
1380370610620000005,75,2360
1380370610620000005,90,1080
1380370610620000005,105,1105
1380370610620000005,120,2409
1380370610620000005,135,1127
1380370610620000005,150,2407
1380370610620000005,165,2403
1380370610620000005,180,1124
1380370610620000005,195,2426
1380370610620000005,210,2425
1380370610620000005,225,2423
1380370610620000005,240,1141
1380370610620000005,255,2440
1380370610620000005,270,1160
1380370610620000005,285,2470
1380370610620000005,300,2439
1380370610620000005,315,2402
1380456301620000328,0,2259
1380456301620000328,15,2258
1380456301620000328,30,2246
1380456301620000328,45,966
1380456301620000328,60,1082
1380456301620000328,75,2360
1380456301620000328,90,1080
1380456301620000328,105,1105
1380456301620000328,120,2409
1380456301620000328,135,1127
1380456301620000328,150,2407
1380456301620000328,165,2403
1380456301620000328,180,1124
1380456301620000328,195,2426
1380456301620000328,210,2425
1380456301620000328,225,2423
1380456301620000328,240,1141
1380456301620000328,255,2440
1380456301620000328,270,1160
1380456301620000328,285,2470
1380456301620000328,300,2439
1380456301620000328,315,2402
1380542582620000334,0,2259
1380542582620000334,15,2258
1380542582620000334,30,2246
1380542582620000334,45,966
1380542582620000334,60,1082
1380542582620000334,75,2360
1380542582620000334,90,1080
1380542582620000334,105,1105
1380542582620000334,120,2409
1380542582620000334,135,1127
1380542582620000334,150,2407
1380542582620000334,165,2403
1380542582620000334,180,1124
1380542582620000334,195,2426
1380542582620000334,210,2425
1380542582620000334,225,2423
1380542582620000334,240,1141
1380542582620000334,255,2440
1380542582620000334,270,1160
1380542582620000334,285,2470
1380542582620000334,300,2439
1380542582620000334,315,2402
1380572788620000648,0,2259
1380572788620000648,15,2258
1380572788620000648,30,2246
1380572788620000648,45,2222
1380572788620000648,60,2216
1380572788620000648,75,2218
1380572788620000648,90,2214
1380572788620000648,105,2183
1380572788620000648,120,2181
1380572788620000648,135,899
1380572788620000648,150,901
1380572788620000648,165,914
1380572788620000648,180,2300
1380572788620000648,195,2296
1380572788620000648,210,1014
1380572788620000648,225,2266
1380572788620000648,240,986
1380572788620000648,255,2354
1380572788620000648,270,1072
1380572788620000648,285,1070
1380572788620000648,300,1069
1380572788620000648,315,2383
1380572788620000648,330,1100
1380572788620000648,345,1158
1380629160620000426,0,2259
1380629160620000426,15,2258
1380629160620000426,30,2246
1380629160620000426,45,2222
1380629160620000426,60,2216
1380629160620000426,75,2218
1380629160620000426,90,2214
1380629160620000426,105,2183
1380629160620000426,120,2181
1380629160620000426,135,899
1380629160620000426,150,901
1380629160620000426,165,914
1380629160620000426,180,2300
1380629160620000426,195,2296
1380629160620000426,210,1014
1380629160620000426,225,2266
1380629160620000426,240,986
1380629160620000426,255,2354
1380629160620000426,270,1072
1380629160620000426,285,1070
1380629160620000426,300,1069
1380629160620000426,315,2383
1380629160620000426,330,1100
1380653451620000140,0,2259
1380653451620000140,15,2258
1380653451620000140,30,2246
1380653451620000140,45,966
1380653451620000140,60,1082
1380653451620000140,75,2360
1380653451620000140,90,1080
1380653451620000140,105,1105
1380653451620000140,120,2409
1380653451620000140,135,1127
1380653451620000140,150,2407
1380653451620000140,165,2403
1380653451620000140,180,1124
1380653451620000140,195,2426
1380653451620000140,210,2425
1380653451620000140,225,2423
1380653451620000140,240,1141
1380653451620000140,255,2440
1380653451620000140,270,1160
1380653451620000140,285,2470
1380653451620000140,300,2439
1380653451620000140,315,2402
1380714667620000254,0,2259
1380714667620000254,15,2258
1380714667620000254,30,2246
1380714667620000254,45,966
1380714667620000254,60,1082
1380714667620000254,75,2360
1380714667620000254,90,1080
1380714667620000254,105,1105
1380714667620000254,120,2409
1380714667620000254,135,1127
1380714667620000254,150,2407
1380714667620000254,165,2403
1380714667620000254,180,1124
1380714667620000254,195,2426
1380714667620000254,210,2425
1380714667620000254,225,2423
1380714667620000254,240,1141
1380714667620000254,255,2440
1380714667620000254,270,1160
1380714667620000254,285,2470
1380714667620000254,300,2439
1380714667620000254,315,2402
1380729578620000525,0,2259
1380729578620000525,15,2258
1380729578620000525,30,2246
1380729578620000525,45,966
1380729578620000525,60,1082
1380729578620000525,75,2360
1380729578620000525,90,1080
1380729578620000525,105,1105
1380729578620000525,120,2409
1380729578620000525,135,1127
1380729578620000525,150,2407
1380729578620000525,165,2403
1380729578620000525,180,1124
1380729578620000525,195,2426
1380729578620000525,210,2425
1380729578620000525,225,2423
1380729578620000525,240,1141
1380729578620000525,255,2440
1380729578620000525,270,1160
1380729578620000525,285,2470
1380729578620000525,300,2439
1380729578620000525,315,2381
1380786566620000669,0,2259
1380786566620000669,15,2258
1380786566620000669,30,2246
1380786566620000669,45,2222
1380786566620000669,60,2216
1380786566620000669,75,2218
1380786566620000669,90,2214
1380786566620000669,105,2183
1380786566620000669,120,2181
1380786566620000669,135,899
1380786566620000669,150,901
1380786566620000669,165,914
1380786566620000669,180,2300
1380786566620000669,195,2296
1380786566620000669,210,1014
1380786566620000669,225,2266
1380786566620000669,240,2253
1380786566620000669,255,2238
1380786566620000669,270,2236
1380786566620000669,285,956
1380786566620000669,300,1053
1380786566620000669,315,2383
1380786566620000669,330,1100
1380786566620000669,345,1158
1380808470620000594,0,2259
1380808470620000594,15,2258
1380808470620000594,30,2246
1380808470620000594,45,966
1380808470620000594,60,1082
1380808470620000594,75,2360
1380808470620000594,90,1080
1380808470620000594,105,1105
1380808470620000594,120,2409
1380808470620000594,135,1127
1380808470620000594,150,2407
1380808470620000594,165,2403
1380808470620000594,180,1124
1380808470620000594,195,2426
1380808470620000594,210,2425
1380808470620000594,225,2423
1380808470620000594,240,1141
1380808470620000594,255,2440
1380808470620000594,270,1160
1380808470620000594,285,2470
1380808470620000594,300,2439
1380808470620000594,315,2381
1380809364620000021,0,2259
1380809364620000021,15,2258
1380809364620000021,30,2246
1380809364620000021,45,966
1380809364620000021,60,1082
1380809364620000021,75,2360
1380809364620000021,90,1080
1380809364620000021,105,1105
1380809364620000021,120,2409
1380809364620000021,135,1127
1380809364620000021,150,2407
1380809364620000021,165,2403
1380809364620000021,180,1124
1380809364620000021,195,2426
1380809364620000021,210,2425
1380809364620000021,225,2423
1380809364620000021,240,1141
1380809364620000021,255,2440
1380809364620000021,270,1160
1380809364620000021,285,2470
1380809364620000021,300,2439
1380809364620000021,315,2402
1380880780620000281,0,2259
1380880780620000281,15,2258
1380880780620000281,30,2246
1380880780620000281,45,966
1380880780620000281,60,1082
1380880780620000281,75,2360
1380880780620000281,90,1080
1380880780620000281,105,1105
1380880780620000281,120,2409
1380880780620000281,135,1127
1380880780620000281,150,2407
1380880780620000281,165,2403
1380880780620000281,180,1124
1380880780620000281,195,2426
1380880780620000281,210,2425
1380880780620000281,225,2423
1380880780620000281,240,1141
1380880780620000281,255,2440
1380880780620000281,270,1160
1380880780620000281,285,2470
1380880780620000281,300,2439
1380880780620000281,315,1158
1380967375620000697,0,2259
1380967375620000697,15,2258
1380967375620000697,30,2246
1380967375620000697,45,966
1380967375620000697,60,1082
1380967375620000697,75,2360
1380967375620000697,90,1080
1380967375620000697,105,1105
1380967375620000697,120,2409
1380967375620000697,135,1127
1380967375620000697,150,2407
1380967375620000697,165,2403
1380967375620000697,180,1124
1380967375620000697,195,2426
1380967375620000697,210,2425
1380967375620000697,225,2423
1380967375620000697,240,1141
1380967375620000697,255,2440
1380967375620000697,270,1160
1380967375620000697,285,2470
1380967375620000697,300,2439
1380967375620000697,315,2402
1380986762620000005,0,2259
1380986762620000005,15,2258
1380986762620000005,30,2246
1380986762620000005,45,966
1380986762620000005,60,1082
1380986762620000005,75,2360
1380986762620000005,90,1080
1380986762620000005,105,1105
1380986762620000005,120,2409
1380986762620000005,135,1127
1380986762620000005,150,2407
1380986762620000005,165,2403
1380986762620000005,180,1124
1380986762620000005,195,2426
1380986762620000005,210,2425
1380986762620000005,225,2423
1380986762620000005,240,1141
1380986762620000005,255,2440
1380986762620000005,270,1160
1380986762620000005,285,2470
1380986762620000005,300,2439
1380986762620000005,315,2402
1381011426620000678,0,2259
1381011426620000678,15,2258
1381011426620000678,30,2246
1381011426620000678,45,2222
1381011426620000678,60,2216
1381011426620000678,75,2218
1381011426620000678,90,2214
1381011426620000678,105,2183
1381011426620000678,120,2181
1381011426620000678,135,899
1381011426620000678,150,901
1381011426620000678,165,914
1381011426620000678,180,2300
1381011426620000678,195,2296
1381011426620000678,210,1014
1381011426620000678,225,2266
1381011426620000678,240,986
1381011426620000678,255,2354
1381011426620000678,270,1072
1381011426620000678,285,1070
1381011426620000678,300,1069
1381011426620000678,315,2383
1381011426620000678,330,1100
1381073706620000588,0,2259
1381073706620000588,15,2258
1381073706620000588,30,2246
1381073706620000588,45,966
1381073706620000588,60,1082
1381073706620000588,75,2360
1381073706620000588,90,1080
1381073706620000588,105,1105
1381073706620000588,120,2409
1381073706620000588,135,1127
1381073706620000588,150,2407
1381073706620000588,165,2403
1381073706620000588,180,1124
1381073706620000588,195,2426
1381073706620000588,210,2425
1381073706620000588,225,2423
1381073706620000588,240,1141
1381073706620000588,255,2440
1381073706620000588,270,1160
1381073706620000588,285,2470
1381073706620000588,300,2439
1381073706620000588,315,2381
1381096713620000334,0,2259
1381096713620000334,15,2258
1381096713620000334,30,2246
1381096713620000334,45,966
1381096713620000334,60,1082
1381096713620000334,75,2360
1381096713620000334,90,1080
1381096713620000334,105,1105
1381096713620000334,120,2409
1381096713620000334,135,1127
1381096713620000334,150,2407
1381096713620000334,165,2403
1381096713620000334,180,1124
1381096713620000334,195,2426
1381096713620000334,210,2425
1381096713620000334,225,2423
1381096713620000334,240,1141
1381096713620000334,255,2440
1381096713620000334,270,1160
1381096713620000334,285,2470
1381096713620000334,300,2439
1381096713620000334,315,2381
1381096725620000308,0,2259
1381096725620000308,15,2258
1381096725620000308,30,2246
1381096725620000308,45,966
1381096725620000308,60,1082
1381096725620000308,75,2360
1381096725620000308,90,1080
1381096725620000308,105,1105
1381096725620000308,120,2409
1381096725620000308,135,1127
1381096725620000308,150,2407
1381096725620000308,165,2403
1381096725620000308,180,1124
1381096725620000308,195,2426
1381096725620000308,210,2425
1381096725620000308,225,2423
1381096725620000308,240,1141
1381096725620000308,255,2440
1381096725620000308,270,1160
1381096725620000308,285,2470
1381096725620000308,300,2439
1381096725620000308,315,2402
1381146375620000678,0,2259
1381146375620000678,15,2258
1381146375620000678,30,2246
1381146375620000678,45,966
1381146375620000678,60,1082
1381146375620000678,75,2360
1381146375620000678,90,1080
1381146375620000678,105,1105
1381146375620000678,120,2409
1381146375620000678,135,1127
1381146375620000678,150,2407
1381146375620000678,165,2403
1381146375620000678,180,1124
1381146375620000678,195,2426
1381146375620000678,210,2425
1381146375620000678,225,2423
1381146375620000678,240,1141
1381146375620000678,255,2440
1381146375620000678,270,1160
1381146375620000678,285,2470
1381146375620000678,300,2439
1381146375620000678,315,2381
1381161751620000482,0,2259
1381161751620000482,15,2258
1381161751620000482,30,2246
1381161751620000482,45,966
1381161751620000482,60,1082
1381161751620000482,75,2360
1381161751620000482,90,1080
1381161751620000482,105,1105
1381161751620000482,120,2409
1381161751620000482,135,1127
1381161751620000482,150,2407
1381161751620000482,165,2403
1381161751620000482,180,1124
1381161751620000482,195,2426
1381161751620000482,210,2425
1381161751620000482,225,2423
1381161751620000482,240,1141
1381161751620000482,255,2440
1381161751620000482,270,1160
1381161751620000482,285,2470
1381161751620000482,300,2439
1381161751620000482,315,2402
1381163791620000671,0,2259
1381163791620000671,15,2258
1381163791620000671,30,2246
1381163791620000671,45,966
1381163791620000671,60,1082
1381163791620000671,75,2360
1381163791620000671,90,1080
1381163791620000671,105,1105
1381163791620000671,120,2409
1381163791620000671,135,1127
1381163791620000671,150,2407
1381163791620000671,165,2403
1381163791620000671,180,1124
1381163791620000671,195,2426
1381163791620000671,210,2425
1381163791620000671,225,2423
1381163791620000671,240,1141
1381163791620000671,255,2440
1381163791620000671,270,1160
1381163791620000671,285,2470
1381163791620000671,300,2439
1381163791620000671,315,2402
1381178092620000263,0,2259
1381178092620000263,15,2258
1381178092620000263,30,2246
1381178092620000263,45,2222
1381178092620000263,60,2216
1381178092620000263,75,2218
1381178092620000263,90,2214
1381178092620000263,105,2183
1381178092620000263,120,2181
1381178092620000263,135,899
1381178092620000263,150,901
1381178092620000263,165,914
1381178092620000263,180,2300
1381178092620000263,195,2296
1381178092620000263,210,1014
1381178092620000263,225,2266
1381178092620000263,240,986
1381178092620000263,255,2354
1381178092620000263,270,1072
1381178092620000263,285,1070
1381178092620000263,300,1069
1381178092620000263,315,2383
1381178092620000263,330,1100
1381182881620000140,0,2259
1381182881620000140,15,2258
1381182881620000140,30,2246
1381182881620000140,45,966
1381182881620000140,60,1082
1381182881620000140,75,2360
1381182881620000140,90,1080
1381182881620000140,105,1105
1381182881620000140,120,2409
1381182881620000140,135,1127
1381182881620000140,150,2407
1381182881620000140,165,2403
1381182881620000140,180,1124
1381182881620000140,195,2426
1381182881620000140,210,2425
1381182881620000140,225,2423
1381182881620000140,240,1141
1381182881620000140,255,2440
1381182881620000140,270,1160
1381182881620000140,285,2470
1381182881620000140,300,2439
1381182881620000140,315,2402
1381233261620000578,0,2259
1381233261620000578,15,2258
1381233261620000578,30,2246
1381233261620000578,45,2222
1381233261620000578,60,2216
1381233261620000578,75,2218
1381233261620000578,90,2214
1381233261620000578,105,2183
1381233261620000578,120,2181
1381233261620000578,135,899
1381233261620000578,150,901
1381233261620000578,165,914
1381233261620000578,180,2300
1381233261620000578,195,2296
1381233261620000578,210,1014
1381233261620000578,225,2266
1381233261620000578,240,986
1381233261620000578,255,2354
1381233261620000578,270,1072
1381233261620000578,285,1070
1381233261620000578,300,1069
1381233261620000578,315,2383
1381233261620000578,330,1100
1381236578620000010,0,2259
1381236578620000010,15,2258
1381236578620000010,30,2246
1381236578620000010,45,2222
1381236578620000010,60,2216
1381236578620000010,75,2218
1381236578620000010,90,2214
1381236578620000010,105,2183
1381236578620000010,120,2181
1381236578620000010,135,899
1381236578620000010,150,901
1381236578620000010,165,914
1381236578620000010,180,2300
1381236578620000010,195,2296
1381236578620000010,210,1014
1381236578620000010,225,2266
1381236578620000010,240,2253
1381236578620000010,255,2238
1381236578620000010,270,2236
1381236578620000010,285,2220
1381236578620000010,300,2210
1381236578620000010,315,2209
1381236578620000010,330,927
1381236578620000010,345,983
1381236578620000010,360,1012
1381236578620000010,375,1039
1381236578620000010,390,2318
1381236578620000010,405,1036
1381236578620000010,420,1049
1381236578620000010,435,1114
1381236578620000010,450,1170
1381236578620000010,465,1167
1381236578620000010,480,1168
1381236578620000010,495,1214
1381236578620000010,510,1226
1381236578620000010,525,1239
1381236578620000010,540,1241
1381236578620000010,555,1240
1381236578620000010,570,1242
1381236578620000010,585,1250
1381236578620000010,600,1249
1381236578620000010,615,2499
1381236578620000010,630,2470
1381236578620000010,645,2439
1381236578620000010,660,2381
1381240844620000513,0,2259
1381240844620000513,15,2258
1381240844620000513,30,2246
1381240844620000513,45,2222
1381240844620000513,60,2216
1381240844620000513,75,2218
1381240844620000513,90,2214
1381240844620000513,105,2183
1381240844620000513,120,2181
1381240844620000513,135,899
1381240844620000513,150,901
1381240844620000513,165,914
1381240844620000513,180,2300
1381240844620000513,195,2296
1381240844620000513,210,1014
1381240844620000513,225,2266
1381240844620000513,240,2253
1381240844620000513,255,2238
1381240844620000513,270,2236
1381240844620000513,285,2220
1381240844620000513,300,2210
1381240844620000513,315,2209
1381240844620000513,330,927
1381240844620000513,345,983
1381240844620000513,360,1012
1381240844620000513,375,1039
1381240844620000513,390,2318
1381240844620000513,405,1036
1381240844620000513,420,1049
1381240844620000513,435,1114
1381240844620000513,450,1170
1381240844620000513,465,1167
1381240844620000513,480,1168
1381240844620000513,495,1214
1381240844620000513,510,1226
1381240844620000513,525,1239
1381240844620000513,540,1241
1381240844620000513,555,1240
1381240844620000513,570,1242
1381240844620000513,585,1250
1381240844620000513,600,1249
1381240844620000513,615,2499
1381240844620000513,630,2470
1381240844620000513,645,2439
1381240844620000513,660,2381
1381248289620000328,0,2259
1381248289620000328,15,2258
1381248289620000328,30,2246
1381248289620000328,45,966
1381248289620000328,60,1082
1381248289620000328,75,2360
1381248289620000328,90,1080
1381248289620000328,105,1105
1381248289620000328,120,2409
1381248289620000328,135,1127
1381248289620000328,150,2407
1381248289620000328,165,2403
1381248289620000328,180,1124
1381248289620000328,195,2426
1381248289620000328,210,2425
1381248289620000328,225,2423
1381248289620000328,240,1141
1381248289620000328,255,2440
1381248289620000328,270,1160
1381248289620000328,285,2470
1381248289620000328,300,2439
1381248289620000328,315,2402
1381348284620000560,0,2259
1381348284620000560,15,2258
1381348284620000560,30,2246
1381348284620000560,45,2222
1381348284620000560,60,2216
1381348284620000560,75,2218
1381348284620000560,90,2214
1381348284620000560,105,2183
1381348284620000560,120,2181
1381348284620000560,135,899
1381348284620000560,150,901
1381348284620000560,165,914
1381348284620000560,180,2300
1381348284620000560,195,2296
1381348284620000560,210,1014
1381348284620000560,225,2266
1381348284620000560,240,986
1381348284620000560,255,2354
1381348284620000560,270,1072
1381348284620000560,285,1070
1381348284620000560,300,1069
1381348284620000560,315,2350
1381348284620000560,330,1071
1381348284620000560,345,1103
1381348284620000560,360,1141
1381348284620000560,375,2440
1381348284620000560,390,1160
1381348284620000560,405,2470
1381348284620000560,420,2439
1381348284620000560,435,2381
1381396933620000370,0,2259
1381396933620000370,15,2258
1381396933620000370,30,2246
1381396933620000370,45,966
1381396933620000370,60,1082
1381396933620000370,75,2360
1381396933620000370,90,1080
1381396933620000370,105,1105
1381396933620000370,120,2409
1381396933620000370,135,1127
