id,"geom",label,"anoList"
1385491846620000273,"LINESTRING (-8.585604 41.148585, -8.585676 41.148666, -8.585703 41.148936, -8.585901 41.148954, -8.586324 41.14899, -8.587548 41.149233, -8.589195 41.149674, -8.591184 41.150205, -8.592246 41.150502, -8.592435 41.150547, -8.592417 41.150529, -8.593074 41.150718, -8.593119 41.150727, -8.593119 41.150718, -8.593128 41.150709, -8.593128 41.150691, -8.593758 41.150925, -8.594856 41.150502, -8.596575 41.149575, -8.597988 41.148585, -8.597997 41.148558, -8.597997 41.148558, -8.59797 41.148549, -8.599104 41.148414, -8.600535 41.148549, -8.601435 41.147532, -8.601597 41.147316, -8.602254 41.146947, -8.603028 41.146722, -8.603784 41.146542, -8.605062 41.145777, -8.606448 41.144868, -8.606583 41.144976, -8.606583 41.144985, -8.606583 41.144994, -8.607096 41.144994, -8.607411 41.145543, -8.607285 41.145597, -8.607024 41.145633, -8.606817 41.14575, -8.606844 41.14575, -8.606853 41.145714, -8.60688 41.145732, -8.606844 41.145759, -8.606826 41.145759, -8.606862 41.145777, -8.606871 41.145768, -8.606871 41.145768, -8.606898 41.14575, -8.607078 41.145651, -8.607249 41.145606, -8.607159 41.145885)",0,
1385650362620000041,"LINESTRING (-8.585613 41.148522, -8.585694 41.148675, -8.585703 41.148747, -8.585811 41.148963, -8.586063 41.148972, -8.587026 41.14908, -8.588259 41.149062, -8.588763 41.147919, -8.58951 41.147055, -8.591292 41.146749, -8.591472 41.146722, -8.591985 41.146632, -8.593074 41.146434, -8.594451 41.146209, -8.594748 41.146155, -8.594991 41.146119, -8.59608 41.146038, -8.597187 41.145993, -8.598969 41.145894, -8.600805 41.145786, -8.600967 41.145759, -8.600949 41.145768, -8.600958 41.145759, -8.601327 41.145723, -8.602983 41.14557, -8.603037 41.145561, -8.603055 41.14557, -8.603055 41.145579, -8.6031 41.14557, -8.604108 41.14539, -8.604099 41.145399, -8.604225 41.145372, -8.604909 41.144247, -8.606232 41.14449, -8.607231 41.145111, -8.607276 41.145696, -8.607276 41.145696, -8.607267 41.145705, -8.607285 41.145714, -8.607321 41.145723, -8.607312 41.145714, -8.607294 41.145705, -8.607276 41.145705, -8.607258 41.145687, -8.60724 41.145678, -8.607249 41.145696)",0,
1385659612620000482,"LINESTRING (-8.585649 41.14863, -8.585847 41.148981, -8.587071 41.149107, -8.587953 41.149332, -8.588493 41.148423, -8.588889 41.147595, -8.589105 41.147172, -8.590365 41.146911, -8.590482 41.146902, -8.590995 41.146803, -8.591994 41.146632, -8.592642 41.146506, -8.593713 41.146317, -8.594739 41.146128, -8.595432 41.146029, -8.595477 41.146056, -8.596593 41.146011, -8.598132 41.145939, -8.599995 41.145858, -8.601543 41.145714, -8.601588 41.145705, -8.60157 41.145696, -8.60157 41.145714, -8.601921 41.145687, -8.603307 41.145543, -8.604162 41.14539, -8.604657 41.144832, -8.605152 41.14413, -8.606466 41.14458, -8.607195 41.145075, -8.607393 41.145597, -8.607015 41.145651, -8.606826 41.145804, -8.606835 41.145876, -8.606844 41.145912, -8.607105 41.145795)",0,
1385664503620000008,"LINESTRING (-8.585658 41.148486, -8.585649 41.148495, -8.585658 41.148504, -8.585667 41.148639, -8.585694 41.148801, -8.585847 41.148972, -8.586234 41.148999, -8.586153 41.148378, -8.586297 41.147865, -8.586693 41.147622, -8.58717 41.14737, -8.586144 41.146992, -8.58501 41.146839, -8.584479 41.14791, -8.584254 41.148513, -8.584146 41.148909, -8.583921 41.149431, -8.583993 41.149422, -8.584245 41.148612, -8.584659 41.147532, -8.585118 41.146704, -8.586621 41.147136, -8.586576 41.14764, -8.586072 41.148513, -8.586765 41.149035, -8.58816 41.149161, -8.5887 41.147991, -8.58897 41.147415, -8.589312 41.1471, -8.590194 41.146965, -8.591139 41.146794, -8.591868 41.146659, -8.592381 41.146587, -8.593146 41.146434, -8.594289 41.146218, -8.595612 41.146056, -8.597322 41.146002, -8.599113 41.14593, -8.600535 41.145858, -8.601507 41.14575, -8.601525 41.145741, -8.601525 41.145732, -8.601516 41.145741, -8.602065 41.145696, -8.603631 41.145507, -8.60391 41.145471, -8.604432 41.145156, -8.604927 41.144094, -8.606241 41.144535, -8.607069 41.144967, -8.607393 41.145606, -8.606898 41.145678)",0,
1385671806620000177,"LINESTRING (-8.585568 41.148558, -8.585595 41.148576, -8.585649 41.148648, -8.585829 41.148999, -8.586396 41.149035, -8.587593 41.149269, -8.589348 41.149755, -8.591481 41.150349, -8.593263 41.150745, -8.593308 41.150709, -8.593488 41.150799, -8.594559 41.15061, -8.595999 41.149773, -8.597547 41.148828, -8.597889 41.148594, -8.597889 41.148612, -8.598294 41.148441, -8.600049 41.14863, -8.600931 41.148072, -8.601435 41.147568, -8.601444 41.147757, -8.601597 41.147505, -8.601696 41.147343, -8.601723 41.147262, -8.601705 41.147298, -8.601705 41.147307, -8.601705 41.147316, -8.601705 41.147316, -8.602092 41.147136, -8.602155 41.147136, -8.602209 41.147064, -8.602299 41.147001, -8.602326 41.146911, -8.602335 41.146893, -8.602668 41.146857, -8.602848 41.146794, -8.602848 41.146794, -8.602911 41.14683, -8.603325 41.146686, -8.603424 41.146641, -8.603532 41.146677, -8.603514 41.146659, -8.604306 41.146416, -8.605449 41.14548, -8.605782 41.145192, -8.606385 41.144949, -8.606484 41.144895, -8.606979 41.144958, -8.607312 41.14566, -8.607285 41.145678, -8.607312 41.145678, -8.607222 41.145669)",0,
1385729508620000361,"LINESTRING (-8.585685 41.148567, -8.585712 41.148693, -8.585901 41.148972, -8.586351 41.149008, -8.587413 41.149197, -8.588313 41.148936, -8.588772 41.147874, -8.589051 41.147271, -8.58969 41.147019, -8.591049 41.146767, -8.592048 41.146596, -8.592048 41.146596, -8.592057 41.146596, -8.592075 41.146587, -8.59266 41.146488, -8.592759 41.14647, -8.593389 41.146362, -8.593938 41.146254, -8.595243 41.14602, -8.596881 41.145957, -8.599293 41.145849, -8.601552 41.145705, -8.601705 41.145696, -8.601732 41.14566, -8.601723 41.145687, -8.602497 41.145633, -8.604126 41.145426, -8.604243 41.145345, -8.604855 41.144274, -8.605962 41.1444, -8.60706 41.144877, -8.60706 41.144904, -8.607312 41.145246, -8.607402 41.145606)",0,
1385830175620000085,"LINESTRING (-8.585613 41.148558, -8.585667 41.148909, -8.586144 41.148999, -8.587593 41.149242, -8.588475 41.148639, -8.589249 41.147136, -8.590671 41.14683, -8.593074 41.146416, -8.594766 41.146092, -8.595504 41.146011, -8.595594 41.146038, -8.597169 41.145948, -8.598681 41.145885, -8.600247 41.145795, -8.60175 41.145687, -8.602533 41.145624, -8.602722 41.145615, -8.60274 41.145633, -8.603397 41.145552, -8.604072 41.145435, -8.60409 41.145426, -8.604342 41.145282, -8.604954 41.144085, -8.606673 41.144634, -8.607474 41.145345, -8.607465 41.145471, -8.607438 41.145489, -8.607429 41.145507, -8.60742 41.145534, -8.607411 41.145552, -8.607429 41.145552, -8.607429 41.145534)",0,
1385846503620000633,"LINESTRING (-8.585649 41.148504, -8.585712 41.148783, -8.586495 41.14899, -8.588034 41.149323, -8.588484 41.148387, -8.589195 41.147145, -8.591049 41.146785, -8.592831 41.146524, -8.594631 41.146218, -8.595459 41.146101, -8.596467 41.14602, -8.598582 41.145957, -8.600652 41.145831, -8.602281 41.145687, -8.602956 41.145597, -8.602947 41.145615, -8.602956 41.145615, -8.603361 41.145552, -8.604288 41.145372, -8.604405 41.1453, -8.604513 41.145255, -8.604819 41.144175, -8.606259 41.144517, -8.60715 41.145093, -8.607357 41.145624, -8.607285 41.145696, -8.607249 41.145687, -8.60724 41.145678, -8.607249 41.145678, -8.607222 41.145669, -8.607186 41.145651, -8.607186 41.145651, -8.607114 41.145624, -8.607024 41.145588, -8.607042 41.145588, -8.607114 41.145615, -8.607096 41.145615, -8.60715 41.145633, -8.607204 41.145651)",0,
1386104140620000482,"LINESTRING (-8.585568 41.148576, -8.585802 41.148972, -8.587359 41.149188, -8.588295 41.148936, -8.58906 41.14728, -8.590662 41.146848, -8.593308 41.146389, -8.595513 41.146047, -8.59689 41.146038, -8.599662 41.145876, -8.601687 41.145714, -8.601687 41.145696, -8.602011 41.145678, -8.604162 41.14539, -8.604639 41.144823, -8.605665 41.14431, -8.607159 41.144994, -8.607447 41.145552, -8.60679 41.145732, -8.60679 41.145741, -8.60679 41.14575, -8.606781 41.145732, -8.606736 41.145705, -8.606754 41.145705, -8.606736 41.145696, -8.607078 41.14557)",0,
1386150721620000222,"LINESTRING (-8.585631 41.148531, -8.585712 41.148684, -8.585703 41.148792, -8.585838 41.148963, -8.586027 41.148981, -8.586981 41.149071, -8.588178 41.149107, -8.58879 41.147811, -8.589618 41.147118, -8.590329 41.146992, -8.590446 41.146974, -8.590428 41.146974, -8.59041 41.146974, -8.590419 41.146974, -8.590842 41.146947, -8.591175 41.146875, -8.591229 41.146839, -8.591301 41.146803, -8.591328 41.146776, -8.591742 41.146704, -8.591985 41.146668, -8.592021 41.146641, -8.592012 41.146641, -8.592183 41.146623, -8.592615 41.14656, -8.593956 41.146317, -8.595405 41.146056, -8.596251 41.146029, -8.597907 41.146047, -8.599734 41.14593, -8.600184 41.145858, -8.601318 41.145795, -8.601525 41.145768, -8.601516 41.145777, -8.601498 41.145786, -8.602821 41.145687, -8.603883 41.14548, -8.604171 41.145408, -8.604774 41.144409, -8.606088 41.144553, -8.607159 41.145075, -8.607429 41.145561, -8.606943 41.145822)",0,
1386161136620000160,"LINESTRING (-8.585577 41.148585, -8.585739 41.148909, -8.586099 41.148972, -8.587818 41.149323, -8.588304 41.148963, -8.588826 41.147883, -8.589096 41.14728, -8.590671 41.146893, -8.592039 41.14665, -8.592066 41.146623, -8.592039 41.146614, -8.592057 41.146614, -8.592408 41.14656, -8.5941 41.146308, -8.595468 41.146092, -8.596485 41.14602, -8.59833 41.145903, -8.600265 41.145768, -8.602542 41.145633, -8.603055 41.145606, -8.603064 41.145588, -8.603073 41.145579, -8.603208 41.145552, -8.604063 41.145399, -8.604279 41.145345, -8.604414 41.145192, -8.605188 41.144094, -8.606772 41.144688, -8.607438 41.145561, -8.606907 41.14584, -8.60697 41.145975, -8.607006 41.146047, -8.606943 41.145993)",0,
1386161240620000140,"LINESTRING (-8.585649 41.148369, -8.585685 41.148648, -8.585694 41.148657, -8.585676 41.148792, -8.585721 41.148936, -8.585946 41.148963, -8.586387 41.14899, -8.587755 41.149269, -8.588394 41.148747, -8.588844 41.147658, -8.589825 41.14701, -8.591877 41.146632, -8.592489 41.146533, -8.593281 41.146389, -8.593983 41.146263, -8.594847 41.146092, -8.596026 41.146029, -8.598186 41.145939, -8.600382 41.145831, -8.602182 41.145669, -8.602506 41.145642, -8.602542 41.145624, -8.602542 41.145633, -8.603028 41.145588, -8.603847 41.145462, -8.603901 41.145444, -8.604585 41.144931, -8.605143 41.144085, -8.605899 41.144391, -8.606529 41.144625, -8.60715 41.14503, -8.607357 41.145615, -8.607267 41.145642, -8.60724 41.145642, -8.60724 41.145633, -8.607222 41.145624, -8.607204 41.145633, -8.607195 41.145633)",0,
1386168295620000140,"LINESTRING (-8.585703 41.148603, -8.585757 41.148783, -8.585739 41.148774, -8.58573 41.148765, -8.58573 41.148765, -8.585712 41.148828, -8.585973 41.148981, -8.586558 41.148972, -8.587287 41.149152, -8.587899 41.149314, -8.588241 41.148945, -8.588538 41.148369, -8.588718 41.148, -8.588943 41.147505, -8.589186 41.147136, -8.589645 41.147046, -8.589645 41.147046, -8.589636 41.147046, -8.590041 41.146956, -8.590437 41.146884, -8.590491 41.146893, -8.590536 41.146884, -8.590536 41.146884, -8.590914 41.146821, -8.590977 41.146821, -8.591238 41.146776, -8.591238 41.146803, -8.591238 41.146812, -8.591364 41.146776, -8.59176 41.146677, -8.591895 41.146632, -8.591886 41.146623, -8.591886 41.146632, -8.591877 41.146641, -8.592336 41.14656, -8.592507 41.146533, -8.593164 41.146407, -8.594478 41.146137, -8.595495 41.14602, -8.596449 41.146038, -8.596584 41.146002, -8.597799 41.14593, -8.597817 41.145948, -8.597907 41.145957, -8.599725 41.145849, -8.601426 41.145723, -8.602947 41.145561, -8.603064 41.145561, -8.603064 41.145561, -8.603055 41.145561, -8.603856 41.145435, -8.60427 41.145345, -8.604279 41.145327, -8.604747 41.144472, -8.605125 41.144121, -8.606196 41.144526, -8.606853 41.144724, -8.607402 41.145354, -8.607483 41.145498, -8.607537 41.145543, -8.607564 41.145561, -8.607555 41.145552, -8.607528 41.145543, -8.607465 41.145525, -8.607465 41.145543, -8.607447 41.145561)",0,
1386168415620000472,"LINESTRING (-8.585721 41.148648, -8.585721 41.148639, -8.585766 41.148765, -8.585766 41.148828, -8.586045 41.149026, -8.586657 41.149026, -8.587782 41.149314, -8.589276 41.149728, -8.591049 41.15025, -8.592876 41.150727, -8.593236 41.150736, -8.593902 41.150907, -8.594091 41.150826, -8.595648 41.149998, -8.597484 41.148837, -8.597682 41.148729, -8.597997 41.148495, -8.599059 41.148486, -8.600193 41.148711, -8.600364 41.14881, -8.600535 41.148801, -8.600634 41.148684, -8.600697 41.148639, -8.600724 41.148513, -8.600778 41.148333, -8.600922 41.148288, -8.600931 41.148288, -8.601021 41.148108, -8.601021 41.148108, -8.60112 41.148126, -8.60112 41.148072, -8.601012 41.147991, -8.601219 41.147676, -8.601435 41.147505, -8.601462 41.147514, -8.601462 41.147496, -8.601462 41.147505, -8.601885 41.147244, -8.602047 41.147163, -8.602218 41.146992, -8.602326 41.14701, -8.602344 41.14701, -8.602731 41.146695, -8.603037 41.146596, -8.60427 41.146281, -8.605557 41.145453, -8.606637 41.144922, -8.606664 41.144904, -8.60679 41.144859, -8.607114 41.144976, -8.607141 41.145021, -8.607141 41.14503, -8.607105 41.145039, -8.607114 41.145066, -8.607312 41.145345, -8.607177 41.145696, -8.607132 41.145723, -8.60715 41.145759)",0,
1386261991620000571,"LINESTRING (-8.585811 41.148621, -8.585838 41.148801, -8.585775 41.148783, -8.585748 41.14881, -8.585964 41.148981, -8.587107 41.149089, -8.588169 41.149143, -8.58852 41.148405, -8.589015 41.14737, -8.59014 41.146929, -8.591391 41.146722, -8.59212 41.146578, -8.593821 41.146272, -8.595018 41.146056, -8.595639 41.146065, -8.596602 41.146065, -8.598258 41.146011, -8.599716 41.145921, -8.600814 41.145795, -8.601147 41.145759, -8.601174 41.145777, -8.601165 41.145777, -8.601255 41.145777, -8.602542 41.145651, -8.603784 41.145462, -8.604261 41.145354, -8.604963 41.144256, -8.60643 41.144535, -8.607231 41.145138, -8.607312 41.14566, -8.607231 41.145696, -8.607213 41.145687, -8.607222 41.145687, -8.60724 41.145696, -8.607249 41.145696, -8.607276 41.145696, -8.607276 41.145696)",0,
1386273069620000328,"LINESTRING (-8.585604 41.148459, -8.585685 41.148648, -8.585694 41.148918, -8.586216 41.14899, -8.587692 41.14926, -8.58843 41.148621, -8.588997 41.147433, -8.590401 41.146938, -8.591895 41.146668, -8.592021 41.146605, -8.592048 41.146596, -8.593209 41.146407, -8.595144 41.146056, -8.595594 41.146065, -8.597241 41.145975, -8.599482 41.145894, -8.60103 41.145786, -8.602533 41.145651, -8.602686 41.145633, -8.602677 41.145615, -8.603334 41.145552, -8.603982 41.145444, -8.603955 41.145435, -8.604522 41.145057, -8.605008 41.144112, -8.606106 41.144427, -8.606961 41.14476, -8.607429 41.145588, -8.607294 41.145714, -8.607231 41.145714, -8.60724 41.145714, -8.607213 41.145723, -8.607222 41.145732, -8.607177 41.145741, -8.607204 41.145732, -8.607213 41.145723)",0,
1386333788620000426,"LINESTRING (-8.585604 41.14863, -8.585721 41.14872, -8.585721 41.148972, -8.586018 41.148999, -8.586648 41.149026, -8.587791 41.149269, -8.588997 41.149503, -8.592921 41.150817, -8.5932 41.150709, -8.593182 41.150808, -8.593326 41.150889, -8.594676 41.150601, -8.596674 41.149485, -8.597853 41.148684, -8.597853 41.148657, -8.59788 41.148639, -8.597889 41.148621, -8.597907 41.148594, -8.597988 41.148504, -8.599509 41.148423, -8.600418 41.14863, -8.600679 41.148594, -8.600661 41.148594, -8.600643 41.148594, -8.600634 41.148585, -8.600616 41.148576, -8.600715 41.148576, -8.600697 41.148558, -8.600706 41.148576, -8.600742 41.14854, -8.600769 41.148414, -8.600895 41.148234, -8.60094 41.14818, -8.601039 41.148099, -8.601075 41.148099, -8.601093 41.148099, -8.601093 41.14809, -8.60112 41.148117, -8.60112 41.148126, -8.601255 41.148009, -8.601237 41.147955, -8.601192 41.147937, -8.601147 41.147874, -8.601156 41.147892, -8.601192 41.147937, -8.601372 41.147766, -8.601408 41.147712, -8.601381 41.147685, -8.601417 41.147613, -8.60139 41.147586, -8.601372 41.147568, -8.601579 41.147415, -8.601606 41.147442, -8.60157 41.147361, -8.60157 41.147352, -8.601642 41.147442, -8.601696 41.147505, -8.601822 41.147298, -8.602074 41.147145, -8.602137 41.147082, -8.602389 41.146965, -8.602578 41.146875, -8.602596 41.146875, -8.602605 41.146875, -8.602884 41.14683, -8.603613 41.146605, -8.603667 41.146722, -8.60364 41.14674, -8.60382 41.14665, -8.604432 41.146218, -8.605503 41.145543, -8.606529 41.144958, -8.606529 41.14494, -8.606826 41.14485, -8.607474 41.145408, -8.607267 41.14557, -8.606943 41.145804, -8.607123 41.145831, -8.607159 41.145858, -8.607204 41.145822, -8.607204 41.145813)",0,
1386335963620000648,"LINESTRING (-8.585694 41.148513, -8.585685 41.148576, -8.58573 41.148594, -8.585739 41.148603, -8.585757 41.148585, -8.585775 41.148594, -8.585712 41.148882, -8.586063 41.148954, -8.587116 41.14908, -8.58816 41.149224, -8.588655 41.148126, -8.58915 41.147154, -8.590518 41.146893, -8.592228 41.146596, -8.592372 41.146542, -8.592345 41.14656, -8.592354 41.14656, -8.593164 41.146398, -8.594973 41.14611, -8.595522 41.146011, -8.595873 41.146011, -8.597574 41.145993, -8.599932 41.145867, -8.601255 41.145732, -8.602434 41.145615, -8.602443 41.145615, -8.602461 41.145606, -8.602461 41.145597, -8.602506 41.145615, -8.603046 41.145534, -8.603046 41.145543, -8.603037 41.145561, -8.603037 41.145552, -8.603037 41.145552, -8.603379 41.145507, -8.604261 41.145354, -8.604234 41.145345, -8.604576 41.144904, -8.605305 41.144139, -8.606106 41.144436, -8.606835 41.144706, -8.607042 41.144814, -8.607177 41.144967, -8.607303 41.145183, -8.607393 41.145588, -8.607294 41.145651, -8.607186 41.145696, -8.607186 41.145732, -8.607195 41.145759, -8.607186 41.145777, -8.607177 41.145777, -8.607213 41.145777, -8.607231 41.145768, -8.607222 41.14575, -8.607177 41.145768, -8.607132 41.145777, -8.607105 41.145777, -8.607096 41.145768, -8.607105 41.14575)",0,
1386365026620000332,"LINESTRING (-8.585856 41.148972, -8.586549 41.14899, -8.588097 41.14935, -8.588457 41.148495, -8.589078 41.147208, -8.590491 41.146929, -8.592156 41.146587, -8.592444 41.14656, -8.592471 41.146542, -8.59374 41.146326, -8.595576 41.146038, -8.59716 41.145984, -8.597196 41.146002, -8.59779 41.145957, -8.599446 41.145876, -8.600976 41.145768, -8.601651 41.145696, -8.60166 41.145687, -8.601669 41.145687, -8.60166 41.145669, -8.601714 41.145669, -8.602515 41.145597, -8.604243 41.145372, -8.604441 41.14548, -8.60481 41.144229, -8.606079 41.144454, -8.607285 41.145183, -8.607267 41.145615, -8.606835 41.145732, -8.606799 41.145741, -8.606808 41.145714, -8.60679 41.145714, -8.606772 41.145705, -8.606781 41.145714, -8.60679 41.145705, -8.60679 41.145705, -8.606781 41.145732, -8.606808 41.145705, -8.606835 41.145705, -8.606835 41.145696, -8.606835 41.145696, -8.606853 41.145705, -8.606862 41.145732, -8.606835 41.145777, -8.606826 41.145786, -8.606826 41.145777, -8.606817 41.145795, -8.606808 41.145777, -8.606817 41.145768, -8.606835 41.145768, -8.606844 41.145795, -8.606844 41.145804, -8.606826 41.145768, -8.606826 41.145759, -8.606835 41.145759)",0,
1386370305620000332,"LINESTRING (-8.585685 41.148603, -8.585694 41.14863, -8.585694 41.14872, -8.585658 41.148873, -8.585685 41.148945, -8.585757 41.148963, -8.586234 41.149008, -8.58798 41.149359, -8.588619 41.148153, -8.589348 41.147172, -8.591769 41.146704, -8.592471 41.14656, -8.593893 41.146299, -8.595522 41.146092, -8.596071 41.146065, -8.596161 41.146074, -8.596818 41.146056, -8.597997 41.145993, -8.598348 41.145966, -8.601381 41.14575, -8.602686 41.145597, -8.602956 41.145579, -8.602974 41.14557, -8.604081 41.145408, -8.60418 41.14539, -8.604486 41.145021, -8.605458 41.14422, -8.607078 41.144931, -8.60733 41.145642, -8.60724 41.145723, -8.607177 41.145741, -8.607168 41.145777, -8.607168 41.145777, -8.607195 41.145777, -8.607195 41.145795)",0,
1386539503620000560,"LINESTRING (-8.58564 41.148558, -8.585748 41.148954, -8.587125 41.149125, -8.58843 41.148693, -8.589078 41.147307, -8.590824 41.146911, -8.593317 41.146389, -8.59563 41.146083, -8.597583 41.146056, -8.59995 41.145957, -8.601444 41.145813, -8.601642 41.145741, -8.601741 41.145678, -8.602659 41.145696, -8.602749 41.145669, -8.603145 41.145579, -8.604027 41.145417, -8.604558 41.14476, -8.605449 41.144355, -8.606727 41.144778, -8.607429 41.145228, -8.607492 41.145417, -8.607474 41.14557, -8.607474 41.145633, -8.607501 41.145624, -8.60751 41.145588)",0,
1386679947620000578,"LINESTRING (-8.585658 41.148612, -8.585712 41.148873, -8.58618 41.148981, -8.587818 41.149305, -8.588358 41.1489, -8.588988 41.147487, -8.589672 41.147046, -8.591499 41.146722, -8.59356 41.146371, -8.595441 41.146074, -8.595531 41.146083, -8.596503 41.146038, -8.598924 41.145894, -8.60094 41.145777, -8.602479 41.145633, -8.60247 41.145642, -8.602443 41.145669, -8.602425 41.145678, -8.603235 41.145579, -8.603703 41.145498, -8.604108 41.145426, -8.604747 41.144427, -8.605944 41.144427, -8.606745 41.144688, -8.607339 41.145273, -8.607294 41.145687, -8.607276 41.145669, -8.607258 41.145642)",0,
1387017785620000131,"LINESTRING (-8.585676 41.148567, -8.585748 41.148819, -8.585811 41.148963, -8.586819 41.149044, -8.588259 41.149422, -8.589897 41.149872, -8.591895 41.150412, -8.59338 41.150808, -8.593398 41.150799, -8.59338 41.150799, -8.593461 41.150844, -8.59464 41.150628, -8.596098 41.149854, -8.597376 41.14908, -8.598501 41.148387, -8.599968 41.148576, -8.600796 41.148387, -8.601255 41.147865, -8.601246 41.147856, -8.601372 41.147703, -8.60157 41.14755, -8.601696 41.147415, -8.601741 41.14737, -8.601723 41.147379, -8.601696 41.147352, -8.602128 41.147064, -8.602191 41.147028, -8.602398 41.146974, -8.603019 41.146776, -8.603379 41.146668, -8.603442 41.146668, -8.604243 41.14638, -8.605197 41.145714, -8.606304 41.145003, -8.606592 41.14494, -8.606637 41.144922, -8.606916 41.144841, -8.607438 41.145435, -8.607267 41.145669, -8.60724 41.145669, -8.607222 41.14566, -8.607222 41.145669)",0,
1387226565620000482,"LINESTRING (-8.585595 41.148585, -8.585676 41.148702, -8.58591 41.148972, -8.587377 41.149197, -8.588331 41.148882, -8.589141 41.147172, -8.591364 41.146758, -8.594172 41.146299, -8.59536 41.146074, -8.595891 41.146074, -8.597349 41.145975, -8.599932 41.145912, -8.601633 41.145732, -8.601579 41.145687, -8.602254 41.145651, -8.603055 41.145561, -8.603046 41.14557, -8.603334 41.145534, -8.60427 41.14539, -8.604351 41.145381, -8.604927 41.144112, -8.606493 41.144634, -8.606709 41.144733, -8.607402 41.145417, -8.607303 41.145687, -8.607294 41.145687, -8.607294 41.145687, -8.607285 41.145687, -8.607276 41.145678, -8.607042 41.146056)",0,
1387284823620000327,"LINESTRING (-8.58564 41.148603, -8.585712 41.148783, -8.585865 41.148963, -8.587359 41.149161, -8.589996 41.149872, -8.592624 41.150574, -8.593407 41.150808, -8.593389 41.15079, -8.593389 41.150781, -8.593452 41.15079, -8.594712 41.150574, -8.596629 41.149503, -8.598438 41.148387, -8.600373 41.14863, -8.6004 41.14863, -8.6004 41.148648, -8.6013 41.148837, -8.601966 41.148945, -8.603208 41.149188, -8.604117 41.149296, -8.604036 41.148117, -8.603766 41.147901, -8.603712 41.147892, -8.60373 41.147532, -8.603829 41.146956, -8.603865 41.146803, -8.603865 41.146785, -8.603883 41.146686, -8.604477 41.146173, -8.605467 41.145552, -8.606637 41.144904, -8.607222 41.145156, -8.607267 41.145264, -8.60724 41.14566, -8.607285 41.145651, -8.607303 41.145642, -8.607285 41.145651, -8.607285 41.145669, -8.607285 41.145669, -8.607303 41.145678, -8.607303 41.145687)",0,
1387370772620000173,"LINESTRING (-8.58564 41.148504, -8.585658 41.148594, -8.585703 41.148639, -8.585685 41.148927, -8.586063 41.148954, -8.586252 41.148972, -8.586882 41.149026, -8.588214 41.149368, -8.590194 41.149944, -8.591886 41.150439, -8.592768 41.150691, -8.593263 41.150763, -8.593461 41.150781, -8.593479 41.150781, -8.593488 41.15079, -8.594262 41.15079, -8.596449 41.149593, -8.596881 41.149269, -8.597493 41.148864, -8.597943 41.148558, -8.598087 41.148549, -8.598096 41.148549, -8.598123 41.148522, -8.599815 41.148504, -8.600337 41.148675, -8.600337 41.148729, -8.600634 41.14881, -8.600931 41.14836, -8.601318 41.147784, -8.601534 41.147496, -8.60166 41.147352, -8.60166 41.147316, -8.60166 41.147307, -8.601651 41.147325, -8.601669 41.147316, -8.602452 41.146974, -8.603424 41.146623, -8.603586 41.14665, -8.603595 41.146641, -8.603775 41.14656, -8.604459 41.1462, -8.605854 41.145219, -8.606502 41.144958, -8.606997 41.14485, -8.60742 41.145462, -8.607213 41.145615, -8.606853 41.145975)",0,
1387379356620000386,"LINESTRING (-8.585631 41.148594, -8.585676 41.148792, -8.586513 41.14899, -8.587935 41.149323, -8.588358 41.148873, -8.588745 41.147919, -8.589069 41.147253, -8.589762 41.147136, -8.58996 41.147019, -8.591166 41.146839, -8.591787 41.146704, -8.592048 41.146677, -8.592156 41.14665, -8.592201 41.146713, -8.592201 41.146731, -8.59248 41.146677, -8.593794 41.146407, -8.59509 41.146209, -8.59545 41.146146, -8.596764 41.146164, -8.598375 41.146065, -8.599581 41.145948, -8.599743 41.145948, -8.599914 41.145921, -8.600625 41.145876, -8.600652 41.145849, -8.600661 41.145831, -8.60067 41.145822, -8.601156 41.145795, -8.602551 41.145696, -8.602659 41.145696, -8.602659 41.145687, -8.602668 41.14566, -8.603127 41.145588, -8.603901 41.145462, -8.603955 41.145453, -8.604288 41.145363, -8.604981 41.144175, -8.606322 41.144607, -8.607006 41.144886, -8.607402 41.145507, -8.607213 41.145705)",0,
1387385518620000623,"LINESTRING (-8.585694 41.148477, -8.585712 41.148684, -8.585946 41.14899, -8.58735 41.149188, -8.588205 41.149062, -8.588727 41.147928, -8.588979 41.147397, -8.589294 41.147163, -8.590329 41.146947, -8.591841 41.146695, -8.592678 41.146524, -8.593101 41.146461, -8.594199 41.146263, -8.595648 41.146065, -8.59653 41.14602, -8.596566 41.14602, -8.597565 41.145984, -8.597808 41.145993, -8.597817 41.146029, -8.598123 41.145993, -8.599041 41.145867, -8.600733 41.145795, -8.602452 41.145633, -8.602983 41.145588, -8.602965 41.145597, -8.602947 41.145597, -8.603001 41.145597, -8.604153 41.145381, -8.604198 41.145363, -8.604414 41.145201, -8.604819 41.144184, -8.606331 41.144553, -8.606709 41.14467, -8.607078 41.14494, -8.607384 41.145399, -8.607159 41.145597, -8.606808 41.14575, -8.606817 41.145759, -8.606799 41.14575, -8.60679 41.14575, -8.606745 41.145822, -8.606727 41.145849)",0,
