pid,tid,path
1381161358620000370,900,2171
1381161358620000370,915,2173
1381161358620000370,930,2152
1381161358620000370,945,2129
1381161358620000370,960,2075
1381161358620000370,975,2054
1381161358620000370,990,2024
1381161358620000370,1005,2026
1381161358620000370,1020,2004
1381161358620000370,1035,2003
1381161358620000370,1050,2001
1381161358620000370,1065,1999
1381161358620000370,1080,114
1381161358620000370,1095,136
1381161358620000370,1110,2019
1381161358620000370,1125,134
1381161358620000370,1140,2018
1381161358620000370,1155,2017
1381161358620000370,1170,2015
1381161358620000370,1185,128
1381161358620000370,1200,1994
1381161358620000370,1215,1995
1381161358620000370,1230,1961
1381161358620000370,1245,1946
1381161358620000370,1260,1938
1381161358620000370,1275,1936
1381161358620000370,1290,1922
1381161358620000370,1305,1920
1381161358620000370,1320,1917
1381161358620000370,1335,1916
1381161358620000370,1350,1914
1381161358620000370,1365,1915
1381161358620000370,1380,1911
1381161358620000370,1395,24
1381161358620000370,1410,1906
1381161358620000370,1425,1905
1381161358620000370,1440,18
1381161358620000370,1455,32
1381161358620000370,1470,1928
1381161358620000370,1485,1926
1381161358620000370,1500,1924
1381161358620000370,1515,37
1381161358620000370,1530,1934
1381161358620000370,1545,47
1381161358620000370,1560,1930
1381161358620000370,1575,45
1381161358620000370,1590,1940
1381161358620000370,1605,1942
1381161358620000370,1620,55
1381161358620000370,1635,1979
1381161358620000370,1650,92
1381161358620000370,1665,2006
1381161358620000370,1680,119
1381161358620000370,1695,2030
1381161358620000370,1710,143
1381161358620000370,1725,146
1381161358620000370,1740,169
1381161358620000370,1755,192
1381161358620000370,1770,193
1381161358620000370,1785,246
1381161358620000370,1800,268
1381161358620000370,1815,2214
1381161358620000370,1830,329
1381161358620000370,1845,364
1381161358620000370,1860,396
1381161358620000370,1875,2316
1381161358620000370,1890,429
1381161358620000370,1905,2351
1381161358620000370,1920,463
1381161358620000370,1935,520
1381161358620000370,1950,622
1381161358620000370,1965,660
1381161358620000370,1980,889
1381161358620000370,1995,890
1381161358620000370,2010,933
1381161358620000370,2025,1003
1381161358620000370,2040,1024
1381161358620000370,2055,1057
1381161358620000370,2070,1058
1381161358620000370,2085,1176
1381161358620000370,2100,1231
1381161358620000370,2115,1230
1381161358620000370,2130,1259
1381161358620000370,2145,1420
1381161358620000370,2160,1450
1381161358620000370,2175,1590
1381161358620000370,2190,3595
1381161358620000370,2205,1710
1381161358620000370,2220,3582
1381161358620000370,2235,3543
1381161358620000370,2250,3490
1381161358620000370,2265,1603
1381161358620000370,2280,1605
1381161358620000370,2295,3448
1381161358620000370,2310,3405
1381161358620000370,2325,3406
1381161358620000370,2340,3365
1381161358620000370,2355,3283
1381161358620000370,2370,3218
1381240590620000648,0,3634
1381240590620000648,15,1748
1381240590620000648,30,1857
1381240590620000648,45,1871
1381240590620000648,60,1872
1381240590620000648,75,1879
1381240590620000648,90,3771
1381240590620000648,105,3767
1381240590620000648,120,3759
1381240590620000648,135,3751
1381240590620000648,150,3721
1381240590620000648,165,3722
1381240590620000648,180,3651
1381240590620000648,195,3623
1381240590620000648,210,3592
1381240590620000648,225,3581
1381240590620000648,240,3554
1381240590620000648,255,3537
1381240590620000648,270,3475
1381240590620000648,285,3426
1381240590620000648,300,3428
1381240590620000648,315,3402
1381240590620000648,330,3381
1381240590620000648,345,3382
1381240590620000648,360,3361
1381240590620000648,375,3322
1381240590620000648,390,3323
1381240590620000648,405,3325
1381240590620000648,420,3274
1381240590620000648,435,3251
1381240590620000648,450,3252
1381240590620000648,465,3180
1381240590620000648,480,3181
1381240590620000648,495,3143
1381240590620000648,510,3092
1381240590620000648,525,3093
1381240590620000648,540,2986
1381240590620000648,555,2881
1381240590620000648,570,2688
1381240590620000648,585,2631
1381240590620000648,600,2630
1381240590620000648,615,2600
1381240590620000648,630,2601
1381240590620000648,645,2544
1381240590620000648,660,2506
1381240590620000648,675,2507
1381240590620000648,690,2438
1381240590620000648,705,2439
1381240590620000648,720,2440
1381240590620000648,735,2348
1381240590620000648,750,2347
1381240590620000648,765,2312
1381240590620000648,780,2313
1381240590620000648,795,2277
1381240590620000648,810,2275
1381240590620000648,825,2276
1381240590620000648,840,2246
1381240590620000648,855,2248
1381240590620000648,870,2209
1381240590620000648,885,2196
1381240590620000648,900,2171
1381240590620000648,915,2173
1381240590620000648,930,2152
1381240590620000648,945,2129
1381240590620000648,960,2075
1381240590620000648,975,2054
1381240590620000648,990,2024
1381240590620000648,1005,2026
1381240590620000648,1020,2004
1381240590620000648,1035,2003
1381240590620000648,1050,2001
1381240590620000648,1065,1999
1381240590620000648,1080,114
1381240590620000648,1095,136
1381240590620000648,1110,2019
1381240590620000648,1125,134
1381240590620000648,1140,2018
1381240590620000648,1155,2017
1381240590620000648,1170,2015
1381240590620000648,1185,128
1381240590620000648,1200,1994
1381240590620000648,1215,1995
1381240590620000648,1230,1961
1381240590620000648,1245,1946
1381240590620000648,1260,1938
1381240590620000648,1275,1936
1381240590620000648,1290,1922
1381240590620000648,1305,1920
1381240590620000648,1320,1917
1381240590620000648,1335,1916
1381240590620000648,1350,1914
1381240590620000648,1365,1915
1381240590620000648,1380,1911
1381240590620000648,1395,24
1381240590620000648,1410,1906
1381240590620000648,1425,1905
1381240590620000648,1440,18
1381240590620000648,1455,32
1381240590620000648,1470,1928
1381240590620000648,1485,1926
1381240590620000648,1500,1924
1381240590620000648,1515,37
1381240590620000648,1530,1934
1381240590620000648,1545,47
1381240590620000648,1560,1930
1381240590620000648,1575,45
1381240590620000648,1590,1940
1381240590620000648,1605,1942
1381240590620000648,1620,55
1381240590620000648,1635,1979
1381240590620000648,1650,92
1381240590620000648,1665,2006
1381240590620000648,1680,119
1381240590620000648,1695,2030
1381240590620000648,1710,143
1381240590620000648,1725,146
1381240590620000648,1740,169
1381240590620000648,1755,192
1381240590620000648,1770,193
1381240590620000648,1785,246
1381240590620000648,1800,268
1381240590620000648,1815,2214
1381240590620000648,1830,329
1381240590620000648,1845,364
1381240590620000648,1860,396
1381240590620000648,1875,2316
1381240590620000648,1890,429
1381240590620000648,1905,2351
1381240590620000648,1920,463
1381240590620000648,1935,520
1381240590620000648,1950,622
1381240590620000648,1965,660
1381240590620000648,1980,889
1381240590620000648,1995,890
1381240590620000648,2010,933
1381240590620000648,2025,1003
1381240590620000648,2040,1024
1381240590620000648,2055,1057
1381240590620000648,2070,1058
1381240590620000648,2085,1176
1381240590620000648,2100,1231
1381240590620000648,2115,1230
1381240590620000648,2130,1259
1381240590620000648,2145,1420
1381240590620000648,2160,1450
1381240590620000648,2175,1590
1381240590620000648,2190,3595
1381240590620000648,2205,1710
1381240590620000648,2220,3582
1381240590620000648,2235,3543
1381240590620000648,2250,3490
1381240590620000648,2265,1603
1381240590620000648,2280,1605
1381240590620000648,2295,3448
1381240590620000648,2310,3405
1381240590620000648,2325,3406
1381240590620000648,2340,3365
1381240590620000648,2355,3283
1381240590620000648,2370,3218
1381254802620000140,0,3634
1381254802620000140,15,1748
1381254802620000140,30,1857
1381254802620000140,45,1871
1381254802620000140,60,1872
1381254802620000140,75,1879
1381254802620000140,90,3771
1381254802620000140,105,3767
1381254802620000140,120,3759
1381254802620000140,135,3751
1381254802620000140,150,3721
1381254802620000140,165,3722
1381254802620000140,180,3651
1381254802620000140,195,3623
1381254802620000140,210,3592
1381254802620000140,225,3581
1381254802620000140,240,3554
1381254802620000140,255,3537
1381254802620000140,270,3475
1381254802620000140,285,3426
1381254802620000140,300,3428
1381254802620000140,315,3402
1381254802620000140,330,3381
1381254802620000140,345,3382
1381254802620000140,360,3361
1381254802620000140,375,3322
1381254802620000140,390,3323
1381254802620000140,405,3325
1381254802620000140,420,3274
1381254802620000140,435,3251
1381254802620000140,450,3252
1381254802620000140,465,3180
1381254802620000140,480,3181
1381254802620000140,495,3143
1381254802620000140,510,3092
1381254802620000140,525,3093
1381254802620000140,540,2986
1381254802620000140,555,2881
1381254802620000140,570,2688
1381254802620000140,585,2631
1381254802620000140,600,2630
1381254802620000140,615,2600
1381254802620000140,630,2601
1381254802620000140,645,2544
1381254802620000140,660,2506
1381254802620000140,675,2507
1381254802620000140,690,2438
1381254802620000140,705,2439
1381254802620000140,720,2440
1381254802620000140,735,2348
1381254802620000140,750,2347
1381254802620000140,765,2312
1381254802620000140,780,2313
1381254802620000140,795,2277
1381254802620000140,810,2275
1381254802620000140,825,2276
1381254802620000140,840,2246
1381254802620000140,855,2248
1381254802620000140,870,2209
1381254802620000140,885,2196
1381254802620000140,900,2171
1381254802620000140,915,2173
1381254802620000140,930,2152
1381254802620000140,945,2129
1381254802620000140,960,2075
1381254802620000140,975,2054
1381254802620000140,990,2024
1381254802620000140,1005,2026
1381254802620000140,1020,2004
1381254802620000140,1035,2003
1381254802620000140,1050,2001
1381254802620000140,1065,1999
1381254802620000140,1080,114
1381254802620000140,1095,136
1381254802620000140,1110,2019
1381254802620000140,1125,134
1381254802620000140,1140,2018
1381254802620000140,1155,2017
1381254802620000140,1170,2015
1381254802620000140,1185,128
1381254802620000140,1200,1994
1381254802620000140,1215,1995
1381254802620000140,1230,1961
1381254802620000140,1245,1946
1381254802620000140,1260,1938
1381254802620000140,1275,1936
1381254802620000140,1290,1922
1381254802620000140,1305,1920
1381254802620000140,1320,1917
1381254802620000140,1335,1916
1381254802620000140,1350,1914
1381254802620000140,1365,1915
1381254802620000140,1380,1911
1381254802620000140,1395,24
1381254802620000140,1410,1906
1381254802620000140,1425,1905
1381254802620000140,1440,18
1381254802620000140,1455,32
1381254802620000140,1470,1928
1381254802620000140,1485,1926
1381254802620000140,1500,1924
1381254802620000140,1515,37
1381254802620000140,1530,1934
1381254802620000140,1545,47
1381254802620000140,1560,1930
1381254802620000140,1575,45
1381254802620000140,1590,1940
1381254802620000140,1605,1942
1381254802620000140,1620,55
1381254802620000140,1635,1979
1381254802620000140,1650,92
1381254802620000140,1665,2006
1381254802620000140,1680,119
1381254802620000140,1695,2030
1381254802620000140,1710,143
1381254802620000140,1725,146
1381254802620000140,1740,169
1381254802620000140,1755,192
1381254802620000140,1770,193
1381254802620000140,1785,246
1381254802620000140,1800,268
1381254802620000140,1815,2214
1381254802620000140,1830,329
1381254802620000140,1845,364
1381254802620000140,1860,2279
1381254802620000140,1875,393
1381254802620000140,1890,2250
1381254802620000140,1905,365
1381254802620000140,1920,397
1381254802620000140,1935,432
1381254802620000140,1950,431
1381254802620000140,1965,466
1381254802620000140,1980,493
1381254802620000140,1995,494
1381254802620000140,2010,526
1381254802620000140,2025,523
1381254802620000140,2040,2477
1381254802620000140,2055,592
1381254802620000140,2070,593
1381254802620000140,2085,623
1381254802620000140,2100,690
1381254802620000140,2115,688
1381254802620000140,2130,778
1381254802620000140,2145,845
1381254802620000140,2160,917
1381254802620000140,2175,1038
1381254802620000140,2190,1089
1381254802620000140,2205,1108
1381254802620000140,2220,1183
1381254802620000140,2235,1214
1381254802620000140,2250,1306
1381254802620000140,2265,1332
1381254802620000140,2280,1396
1381340967620000594,0,3634
1381340967620000594,15,3633
1381340967620000594,30,3619
1381340967620000594,45,3589
1381340967620000594,60,3578
1381340967620000594,75,3580
1381340967620000594,90,3576
1381340967620000594,105,3534
1381340967620000594,120,3532
1381340967620000594,135,1645
1381340967620000594,150,1647
1381340967620000594,165,1665
1381340967620000594,180,3681
1381340967620000594,195,3677
1381340967620000594,210,1790
1381340967620000594,225,3644
1381340967620000594,240,3628
1381340967620000594,255,3611
1381340967620000594,270,3609
1381340967620000594,285,3587
1381340967620000594,300,3572
1381340967620000594,315,3571
1381340967620000594,330,3499
1381340967620000594,345,3438
1381340967620000594,360,3353
1381340967620000594,375,3352
1381340967620000594,390,3350
1381340967620000594,405,3349
1381340967620000594,420,3346
1381340967620000594,435,3268
1381340967620000594,450,3265
1381340967620000594,465,3160
1381340967620000594,480,3158
1381340967620000594,495,3130
1381340967620000594,510,3131
1381340967620000594,525,3128
1381340967620000594,540,3102
1381340967620000594,555,3073
1381340967620000594,570,3071
1381340967620000594,585,3045
1381340967620000594,600,2995
1381340967620000594,615,2947
1381340967620000594,630,1062
1381340967620000594,645,1089
1381340967620000594,660,1108
1381340967620000594,675,1183
1381340967620000594,690,1214
1381340967620000594,705,1306
1381340967620000594,720,1332
1381340967620000594,735,1397
1381406039620000527,0,3634
1381406039620000527,15,3633
1381406039620000527,30,3619
1381406039620000527,45,3589
1381406039620000527,60,3578
1381406039620000527,75,3580
1381406039620000527,90,3576
1381406039620000527,105,3534
1381406039620000527,120,3532
1381406039620000527,135,1645
1381406039620000527,150,1647
1381406039620000527,165,1665
1381406039620000527,180,3681
1381406039620000527,195,3677
1381406039620000527,210,1790
1381406039620000527,225,3644
1381406039620000527,240,3628
1381406039620000527,255,3611
1381406039620000527,270,3609
1381406039620000527,285,3587
1381406039620000527,300,3572
1381406039620000527,315,3571
1381406039620000527,330,1684
1381406039620000527,345,1756
1381406039620000527,360,1788
1381406039620000527,375,1817
1381406039620000527,390,3701
1381406039620000527,405,3702
1381406039620000527,420,3698
1381406039620000527,435,3699
1381406039620000527,450,3695
1381406039620000527,465,3671
1381406039620000527,480,3669
1381406039620000527,495,1782
1381406039620000527,510,3664
1381406039620000527,525,1780
1381406039620000527,540,3663
1381406039620000527,555,3662
1381406039620000527,570,1775
1381406039620000527,585,3658
1381406039620000527,600,3657
1381406039620000527,615,1770
1381406039620000527,630,1802
1381406039620000527,645,1825
1381406039620000527,660,3687
1381406039620000527,675,3653
1381406039620000527,690,3635
1381406039620000527,705,3496
1381406039620000527,720,3432
1381406039620000527,735,3433
1381406039620000527,750,3414
1381406039620000527,765,1529
1381406039620000527,780,3412
1381406039620000527,795,3410
1381406039620000527,810,3408
1381406039620000527,825,3407
1381406039620000527,840,3365
1381406039620000527,855,3283
1381406039620000527,870,3218
1381406039620000527,885,3192
1381406039620000527,900,1305
1381406039620000527,915,3191
1381406039620000527,930,1306
1381406039620000527,945,1332
1381412421620000571,0,3634
1381412421620000571,15,1748
1381412421620000571,30,1857
1381412421620000571,45,1871
1381412421620000571,60,1872
1381412421620000571,75,1879
1381412421620000571,90,3771
1381412421620000571,105,3767
1381412421620000571,120,3759
1381412421620000571,135,3751
1381412421620000571,150,3721
1381412421620000571,165,3722
1381412421620000571,180,3651
1381412421620000571,195,3623
1381412421620000571,210,3592
1381412421620000571,225,3581
1381412421620000571,240,3554
1381412421620000571,255,3537
1381412421620000571,270,3475
1381412421620000571,285,3426
1381412421620000571,300,3428
1381412421620000571,315,3402
1381412421620000571,330,3381
1381412421620000571,345,3382
1381412421620000571,360,3361
1381412421620000571,375,3322
1381412421620000571,390,3323
1381412421620000571,405,3325
1381412421620000571,420,3274
1381412421620000571,435,3251
1381412421620000571,450,3252
1381412421620000571,465,3180
1381412421620000571,480,3181
1381412421620000571,495,3143
1381412421620000571,510,3092
1381412421620000571,525,3093
1381412421620000571,540,2986
1381412421620000571,555,2881
1381412421620000571,570,2688
1381412421620000571,585,2631
1381412421620000571,600,2630
1381412421620000571,615,2600
1381412421620000571,630,2601
1381412421620000571,645,2544
1381412421620000571,660,2506
1381412421620000571,675,2507
1381412421620000571,690,2438
1381412421620000571,705,2439
1381412421620000571,720,2440
1381412421620000571,735,2348
1381412421620000571,750,2347
1381412421620000571,765,2312
1381412421620000571,780,2313
1381412421620000571,795,2277
1381412421620000571,810,2275
1381412421620000571,825,2276
1381412421620000571,840,2246
1381412421620000571,855,2248
1381412421620000571,870,2209
1381412421620000571,885,2196
1381412421620000571,900,2171
1381412421620000571,915,2173
1381412421620000571,930,2152
1381412421620000571,945,2129
1381412421620000571,960,2075
1381412421620000571,975,2054
1381412421620000571,990,2024
1381412421620000571,1005,2026
1381412421620000571,1020,2004
1381412421620000571,1035,2003
1381412421620000571,1050,2001
1381412421620000571,1065,1999
1381412421620000571,1080,114
1381412421620000571,1095,136
1381412421620000571,1110,2019
1381412421620000571,1125,134
1381412421620000571,1140,2018
1381412421620000571,1155,2017
1381412421620000571,1170,2015
1381412421620000571,1185,128
1381412421620000571,1200,1994
1381412421620000571,1215,1995
1381412421620000571,1230,1961
1381412421620000571,1245,1946
1381412421620000571,1260,1938
1381412421620000571,1275,1936
1381412421620000571,1290,1922
1381412421620000571,1305,1920
1381412421620000571,1320,1917
1381412421620000571,1335,1916
1381412421620000571,1350,1914
1381412421620000571,1365,1915
1381412421620000571,1380,1911
1381412421620000571,1395,24
1381412421620000571,1410,1906
1381412421620000571,1425,1905
1381412421620000571,1440,18
1381412421620000571,1455,32
1381412421620000571,1470,1928
1381412421620000571,1485,1926
1381412421620000571,1500,1924
1381412421620000571,1515,37
1381412421620000571,1530,1934
1381412421620000571,1545,47
1381412421620000571,1560,1930
1381412421620000571,1575,45
1381412421620000571,1590,1940
1381412421620000571,1605,1942
1381412421620000571,1620,55
1381412421620000571,1635,1979
1381412421620000571,1650,92
1381412421620000571,1665,2006
1381412421620000571,1680,119
1381412421620000571,1695,2030
1381412421620000571,1710,143
1381412421620000571,1725,146
1381412421620000571,1740,169
1381412421620000571,1755,192
1381412421620000571,1770,193
1381412421620000571,1785,246
1381412421620000571,1800,268
1381412421620000571,1815,2214
1381412421620000571,1830,329
1381412421620000571,1845,364
1381412421620000571,1860,396
1381412421620000571,1875,2316
1381412421620000571,1890,429
1381412421620000571,1905,2351
1381412421620000571,1920,463
1381412421620000571,1935,520
1381412421620000571,1950,622
1381412421620000571,1965,660
1381412421620000571,1980,889
1381412421620000571,1995,890
1381412421620000571,2010,933
1381412421620000571,2025,1003
1381412421620000571,2040,1024
1381412421620000571,2055,1057
1381412421620000571,2070,1058
1381412421620000571,2085,1176
1381412421620000571,2100,1231
1381412421620000571,2115,1230
1381412421620000571,2130,1259
1381412421620000571,2145,1420
1381412421620000571,2160,1450
1381412421620000571,2175,1590
1381412421620000571,2190,3595
1381412421620000571,2205,1710
1381412421620000571,2220,3582
1381412421620000571,2235,3543
1381412421620000571,2250,3490
1381412421620000571,2265,1603
1381412421620000571,2280,1605
1381412421620000571,2295,3448
1381412421620000571,2310,3405
1381412421620000571,2325,3406
1381412421620000571,2340,3365
1381412421620000571,2355,3283
1381412421620000571,2370,3218
1381434854620000561,0,3634
1381434854620000561,15,3633
1381434854620000561,30,3619
1381434854620000561,45,3589
1381434854620000561,60,3578
1381434854620000561,75,3580
1381434854620000561,90,3576
1381434854620000561,105,3534
1381434854620000561,120,3532
1381434854620000561,135,1645
1381434854620000561,150,1647
1381434854620000561,165,1665
1381434854620000561,180,3681
1381434854620000561,195,3677
1381434854620000561,210,1790
1381434854620000561,225,3644
1381434854620000561,240,3628
1381434854620000561,255,3611
1381434854620000561,270,3609
1381434854620000561,285,3587
1381434854620000561,300,3572
1381434854620000561,315,3571
1381434854620000561,330,1684
1381434854620000561,345,1756
1381434854620000561,360,1788
1381434854620000561,375,1817
1381434854620000561,390,3701
1381434854620000561,405,3702
1381434854620000561,420,3698
1381434854620000561,435,3699
1381434854620000561,450,3695
1381434854620000561,465,3671
1381434854620000561,480,3669
1381434854620000561,495,1782
1381434854620000561,510,3664
1381434854620000561,525,1780
1381434854620000561,540,3663
1381434854620000561,555,3662
1381434854620000561,570,1775
1381434854620000561,585,3658
1381434854620000561,600,3657
1381434854620000561,615,1770
1381434854620000561,630,1802
1381434854620000561,645,1825
1381434854620000561,660,3687
1381434854620000561,675,3653
1381434854620000561,690,3635
1381434854620000561,705,3496
1381434854620000561,720,3432
1381434854620000561,735,3433
1381434854620000561,750,3414
1381434854620000561,765,1529
1381434854620000561,780,3412
1381434854620000561,795,3410
1381434854620000561,810,3408
1381434854620000561,825,3407
1381434854620000561,840,3365
1381434854620000561,855,3283
1381434854620000561,870,1396
1381482186620000665,0,3634
1381482186620000665,15,1748
1381482186620000665,30,1857
1381482186620000665,45,3552
1381482186620000665,60,3474
1381482186620000665,75,3401
1381482186620000665,90,3359
1381482186620000665,105,1474
1381482186620000665,120,3361
1381482186620000665,135,3322
1381482186620000665,150,3323
1381482186620000665,165,3325
1381482186620000665,180,3274
1381482186620000665,195,3251
1381482186620000665,210,3252
1381482186620000665,225,3180
1381482186620000665,240,3181
1381482186620000665,255,3143
1381482186620000665,270,3092
1381482186620000665,285,3093
1381482186620000665,300,2986
1381482186620000665,315,2881
1381482186620000665,330,2688
1381482186620000665,345,2631
1381482186620000665,360,2630
1381482186620000665,375,2600
1381482186620000665,390,2601
1381482186620000665,405,2544
1381482186620000665,420,2506
1381482186620000665,435,2507
1381482186620000665,450,2438
1381482186620000665,465,2439
1381482186620000665,480,2440
1381482186620000665,495,2348
1381482186620000665,510,2347
1381482186620000665,525,2312
1381482186620000665,540,2313
1381482186620000665,555,2277
1381482186620000665,570,2275
1381482186620000665,585,2276
1381482186620000665,600,2246
1381482186620000665,615,2248
1381482186620000665,630,2209
1381482186620000665,645,2196
1381482186620000665,660,2171
1381482186620000665,675,2173
1381482186620000665,690,2152
1381482186620000665,705,2129
1381482186620000665,720,2075
1381482186620000665,735,2054
1381482186620000665,750,2024
1381482186620000665,765,2026
1381482186620000665,780,2004
1381482186620000665,795,2003
1381482186620000665,810,2001
1381482186620000665,825,1999
1381482186620000665,840,114
1381482186620000665,855,136
1381482186620000665,870,2019
1381482186620000665,885,134
1381482186620000665,900,2018
1381482186620000665,915,2017
1381482186620000665,930,2015
1381482186620000665,945,128
1381482186620000665,960,1994
1381482186620000665,975,1995
1381482186620000665,990,1961
1381482186620000665,1005,1946
1381482186620000665,1020,1938
1381482186620000665,1035,1936
1381482186620000665,1050,1922
1381482186620000665,1065,1920
1381482186620000665,1080,1917
1381482186620000665,1095,1916
1381482186620000665,1110,1914
1381482186620000665,1125,1915
1381482186620000665,1140,1911
1381482186620000665,1155,24
1381482186620000665,1170,1906
1381482186620000665,1185,1905
1381482186620000665,1200,18
1381482186620000665,1215,32
1381482186620000665,1230,1928
1381482186620000665,1245,1926
1381482186620000665,1260,1924
1381482186620000665,1275,37
1381482186620000665,1290,1934
1381482186620000665,1305,47
1381482186620000665,1320,1930
1381482186620000665,1335,45
1381482186620000665,1350,1940
1381482186620000665,1365,1942
1381482186620000665,1380,55
1381482186620000665,1395,1979
1381482186620000665,1410,92
1381482186620000665,1425,2006
1381482186620000665,1440,119
1381482186620000665,1455,2030
1381482186620000665,1470,143
1381482186620000665,1485,146
1381482186620000665,1500,169
1381482186620000665,1515,192
1381482186620000665,1530,193
1381482186620000665,1545,246
1381482186620000665,1560,268
1381482186620000665,1575,2214
1381482186620000665,1590,329
1381482186620000665,1605,364
1381482186620000665,1620,396
1381482186620000665,1635,2316
1381482186620000665,1650,429
1381482186620000665,1665,2351
1381482186620000665,1680,463
1381482186620000665,1695,520
1381482186620000665,1710,622
1381482186620000665,1725,660
1381482186620000665,1740,889
1381482186620000665,1755,890
1381482186620000665,1770,933
1381482186620000665,1785,1003
1381482186620000665,1800,1024
1381482186620000665,1815,1057
1381482186620000665,1830,1058
1381482186620000665,1845,1176
1381482186620000665,1860,1231
1381482186620000665,1875,1230
1381482186620000665,1890,1259
1381482186620000665,1905,1420
1381482186620000665,1920,1450
1381482186620000665,1935,1590
1381482186620000665,1950,3595
1381482186620000665,1965,1710
1381482186620000665,1980,3582
1381482186620000665,1995,3543
1381482186620000665,2010,3490
1381482186620000665,2025,1603
1381482186620000665,2040,1605
1381482186620000665,2055,3448
1381482186620000665,2070,3405
1381482186620000665,2085,3406
1381482186620000665,2100,3365
1381482186620000665,2115,3283
1381482186620000665,2130,1396
1381599894620000177,0,3634
1381599894620000177,15,3633
1381599894620000177,30,3619
1381599894620000177,45,3589
1381599894620000177,60,3578
1381599894620000177,75,3580
1381599894620000177,90,3576
1381599894620000177,105,3534
1381599894620000177,120,3532
1381599894620000177,135,1645
1381599894620000177,150,1647
1381599894620000177,165,1665
1381599894620000177,180,3681
1381599894620000177,195,3677
1381599894620000177,210,1790
1381599894620000177,225,3644
1381599894620000177,240,3628
1381599894620000177,255,3611
1381599894620000177,270,3609
1381599894620000177,285,3587
1381599894620000177,300,3572
1381599894620000177,315,3571
1381599894620000177,330,3569
1381599894620000177,345,3549
1381599894620000177,360,3526
1381599894620000177,375,3453
1381599894620000177,390,1568
1381599894620000177,405,1662
1381599894620000177,420,1716
1381599894620000177,435,3695
1381599894620000177,450,3671
1381599894620000177,465,3669
1381599894620000177,480,1782
1381599894620000177,495,3664
1381599894620000177,510,1780
1381599894620000177,525,3663
1381599894620000177,540,3662
1381599894620000177,555,1775
1381599894620000177,570,3658
1381599894620000177,585,3657
1381599894620000177,600,1770
1381599894620000177,615,1802
1381599894620000177,630,1825
1381599894620000177,645,3687
1381599894620000177,660,3653
1381599894620000177,675,3635
1381599894620000177,690,3496
1381599894620000177,705,3432
1381599894620000177,720,3433
1381599894620000177,735,3414
1381599894620000177,750,1529
1381599894620000177,765,3412
1381599894620000177,780,3410
1381599894620000177,795,3408
1381599894620000177,810,3407
1381599894620000177,825,3365
1381599894620000177,840,3283
1381599894620000177,855,1396
1381690262620000626,0,3634
1381690262620000626,15,1748
1381690262620000626,30,1857
1381690262620000626,45,1871
1381690262620000626,60,1872
1381690262620000626,75,1879
1381690262620000626,90,3771
1381690262620000626,105,3767
1381690262620000626,120,3759
1381690262620000626,135,3751
1381690262620000626,150,3721
1381690262620000626,165,3722
1381690262620000626,180,3651
1381690262620000626,195,3623
1381690262620000626,210,3592
1381690262620000626,225,3581
1381690262620000626,240,3554
1381690262620000626,255,3537
1381690262620000626,270,3475
1381690262620000626,285,3426
1381690262620000626,300,3428
1381690262620000626,315,3402
1381690262620000626,330,3381
1381690262620000626,345,3382
1381690262620000626,360,3361
1381690262620000626,375,3322
1381690262620000626,390,3323
1381690262620000626,405,3325
1381690262620000626,420,3303
1381690262620000626,435,3210
1381690262620000626,450,3175
1381690262620000626,465,3177
1381690262620000626,480,3178
1381690262620000626,495,3115
1381690262620000626,510,3090
1381690262620000626,525,3032
1381690262620000626,540,2988
1381690262620000626,555,2990
1381690262620000626,570,2880
1381690262620000626,585,2688
1381690262620000626,600,2631
1381690262620000626,615,2630
1381690262620000626,630,2600
1381690262620000626,645,2601
1381690262620000626,660,2544
1381690262620000626,675,2506
1381690262620000626,690,2507
1381690262620000626,705,2438
1381690262620000626,720,2439
1381690262620000626,735,2440
1381690262620000626,750,2348
1381690262620000626,765,2347
1381690262620000626,780,2312
1381690262620000626,795,2313
1381690262620000626,810,2277
1381690262620000626,825,2275
1381690262620000626,840,2276
1381690262620000626,855,2246
1381690262620000626,870,2248
1381690262620000626,885,2209
1381690262620000626,900,2196
1381690262620000626,915,2171
1381690262620000626,930,2173
1381690262620000626,945,2152
1381690262620000626,960,2129
1381690262620000626,975,2075
1381690262620000626,990,2054
1381690262620000626,1005,2024
1381690262620000626,1020,2026
1381690262620000626,1035,2004
1381690262620000626,1050,2003
1381690262620000626,1065,2001
1381690262620000626,1080,1999
1381690262620000626,1095,114
1381690262620000626,1110,136
1381690262620000626,1125,2019
1381690262620000626,1140,134
1381690262620000626,1155,2018
1381690262620000626,1170,2017
1381690262620000626,1185,2015
1381690262620000626,1200,128
1381690262620000626,1215,1994
1381690262620000626,1230,1995
1381690262620000626,1245,1961
1381690262620000626,1260,1946
1381690262620000626,1275,1938
1381690262620000626,1290,1936
1381690262620000626,1305,1922
1381690262620000626,1320,1920
1381690262620000626,1335,1917
1381690262620000626,1350,1916
1381690262620000626,1365,1914
1381690262620000626,1380,1915
1381690262620000626,1395,1911
1381690262620000626,1410,24
1381690262620000626,1425,1906
1381690262620000626,1440,1905
1381690262620000626,1455,18
1381690262620000626,1470,32
1381690262620000626,1485,1928
1381690262620000626,1500,1926
1381690262620000626,1515,1924
1381690262620000626,1530,37
1381690262620000626,1545,1934
1381690262620000626,1560,47
1381690262620000626,1575,1930
1381690262620000626,1590,45
1381690262620000626,1605,1940
