travel_id,link_id,distance,num,direct,density,density_num
450,1855,72.82002119831547,169.0,85.01627432841792,16,2471.0
451,1856,87.43546457694063,171.0,80.45818618965143,19,3624.0
452,1857,185.07308031979355,502.0,114.69491308974024,17,3898.0
453,1870,204.2210641798592,8.0,257.4842694474289,4,24.0
454,1871,79.48066638513623,499.0,119.98508187848093,10,2869.0
455,1872,39.319760152448495,499.0,131.2929815208397,7,2005.0
456,1875,74.32780955917849,6.0,266.8435689759318,11,1733.0
457,1877,21.421123189592223,6.0,245.8226841307452,8,379.0
458,1879,315.1126447686495,499.0,114.5922370420729,6,1016.0
459,1885,176.35746688130408,2.0,235.7196744764456,14,2989.0
460,1886,97.7388818950546,1.0,346.49338389668327,25,3071.0
461,1888,61.23282358765947,1.0,260.3277426659825,7,515.0
462,1890,134.96108330708404,1.0,259.9125332734436,8,1020.0
463,1891,102.23932827534348,1.0,258.2434907584763,14,1538.0
464,1893,59.09256131454744,1.0,261.66481756380426,8,516.0
465,1896,12.489846316235344,2.0,286.6980281849559,26,3072.0
466,1899,52.81674650594936,2.0,276.63219001949165,29,3585.0
467,1902,59.37822191646189,2.0,276.16991633535577,29,4096.0
468,1903,87.1368809605173,2.0,305.2156970081084,18,3074.0
469,1904,242.5285269720333,2.0,78.62281581931597,8,1021.0
470,1905,51.63010121216566,506.0,269.5560930012836,28,3075.0
471,1906,10.836085469930255,507.0,276.3397303750446,26,3072.0
472,1908,40.19949833783804,4.0,265.99630319994657,29,3585.0
473,1909,20.214366323127106,3.0,323.80465268834763,26,3072.0
474,1910,15.201971897998202,3.0,45.00225221213594,26,3072.0
475,1911,37.99744391096712,504.0,265.7863064399372,29,3585.0
476,1912,92.33965893276134,4.0,264.00543255742383,29,4094.0
477,1914,90.9029298496653,504.0,280.80772996744145,29,4094.0
478,1915,3.0361041409912874,504.0,293.1969398246081,29,3585.0
479,1916,56.67502686026704,508.0,265.13609392345734,18,3074.0
480,1917,77.8426912662493,510.0,286.6701620364595,13,2565.0
481,1918,207.5441629090317,2.0,82.70338502686207,8,516.0
482,1920,15.56224736976539,510.0,268.5313778795541,9,2052.0
483,1922,204.6919966253734,510.0,299.9953693713377,10,2565.0
484,1923,104.07991140262558,5.0,78.43053214341921,12,2051.0
485,1924,62.10609924672585,507.0,275.56300704463416,16,2051.0
486,1926,36.53146898893999,507.0,259.30446701114414,16,2557.0
487,1928,34.30462583816045,508.0,250.3029616224199,14,2043.0
488,1930,100.36295399864086,509.0,266.7954314323524,13,2061.0
489,1931,65.74484850706045,5.0,67.8110780181089,10,2058.0
490,1933,2.8152271328865,5.0,45.002286618808455,14,2570.0
491,1934,82.03017247459803,509.0,262.73764997362264,13,2061.0
492,1936,23.57953857220012,510.0,300.4636193008968,10,2565.0
493,1938,60.90802929878996,510.0,314.9978745150184,11,2566.0
494,1939,148.68751074574325,1.0,349.8677909333055,11,1548.0
495,1940,108.93376421216772,509.0,263.266589094317,11,1548.0
496,1941,534.5861750241028,5.0,76.62333801463564,1,5.0
497,1942,11.344792918362568,510.0,280.12392136088835,9,1542.0
498,1946,36.97977319488325,510.0,328.1886318272156,13,2570.0
499,1961,148.6026525266275,510.0,300.7769869066062,17,3083.0
500,1966,97.56491181826684,1.0,329.6854599916502,16,2061.0
501,1978,28.72966858433629,3.0,76.3505236717802,8,2046.0
502,1979,74.96694395012939,509.0,259.9654762383507,6,1535.0
503,1994,87.83305071283797,510.0,287.44620446775446,20,2576.0
504,1995,2.1410390470768306,510.0,338.1970111861421,21,3088.0
505,1997,163.57494232781494,1.0,287.0178916590814,13,1547.0
506,1999,30.68301458281926,509.0,245.4346733690776,17,3573.0
507,2000,73.6921665600179,1.0,73.75332722104218,16,3067.0
508,2001,68.2225819336664,509.0,277.4165907547635,17,4081.0
509,2003,11.99446270300368,509.0,248.5538692243415,16,4080.0
510,2004,85.97677729403655,509.0,287.8450083089399,16,3572.0
511,2005,90.41393950111446,3.0,67.4009045942525,12,3054.0
512,2006,56.49291780906043,508.0,255.2783672391938,14,3062.0
513,2007,190.1997272424756,1.0,350.7907008573609,12,1545.0
514,2014,14.13331378104033,3.0,73.61164865927464,19,2575.0
515,2015,43.46621550744249,510.0,293.2661959999412,19,2575.0
516,2017,184.7949843875488,510.0,273.23547629117473,14,1548.0
517,2018,195.4113322002568,511.0,277.2407433548964,2,514.0
518,2019,12.13134530510832,509.0,279.4616250681076,15,2561.0
519,2020,131.02529655425317,4.0,69.58141556316343,13,2051.0
520,2021,212.1703291452004,1.0,347.7240906048314,16,3070.0
521,2022,26.310485601247365,1.0,75.96473608819565,16,3070.0
522,2024,9.332111823354632,509.0,309.8033424152407,16,3572.0
523,2026,30.23696101490373,509.0,327.35333960481927,15,3063.0
524,2029,9.47987113092694,1.0,75.38021080373505,16,2549.0
525,2030,11.107066052215172,506.0,291.03601423783425,16,2549.0
526,2032,85.09546637377636,1.0,63.55659647941587,14,2543.0
527,2054,143.74564237331322,509.0,312.54782188916374,16,3064.0
528,2055,117.84322673602266,1.0,51.06851796516105,15,2541.0
529,2075,151.37939060927255,509.0,309.1768380154287,11,2044.0
530,2077,61.79968949907457,1.0,322.8430879835684,16,2039.0
531,2078,0.8892546700130964,1.0,26.56688515736801,16,2039.0
532,2079,127.77065968657324,2.0,52.44090989492969,15,1534.0
533,2084,87.17712779512728,1.0,350.4784854347496,14,1039.0
534,2101,85.30822636976757,1.0,324.00655496826664,18,2546.0
535,2117,12.310413336279726,1.0,240.94738624517856,16,2571.0
536,2123,159.1515717215833,1.0,11.797667609844154,18,2564.0
537,2129,108.0463694633686,510.0,309.454843769751,14,3067.0
538,2132,162.664821803235,2.0,44.75198425118879,9,1025.0
539,2142,67.0881566417267,1.0,307.3408841479774,19,2613.0
540,2146,78.03509432223623,1.0,350.7860937725991,13,1034.0
541,2147,60.25702023959237,1.0,249.9783328373988,7,1023.0
542,2152,85.61320222596872,510.0,307.5849883006175,13,3067.0
543,2154,137.75788569225512,2.0,45.16358836885519,22,2669.0
544,2157,239.97560760428647,1.0,325.1224362743809,17,2612.0
545,2171,21.8029744048874,510.0,300.7822023743533,16,4092.0
546,2173,0.8913566894181655,510.0,296.5632187661367,15,4090.0
547,2177,50.41394099024059,3.0,256.0764879331771,45,4454.0
548,2189,158.66145309922507,1.0,351.32225075279985,12,520.0
549,2195,142.93272798891346,1.0,19.63755354969362,15,2053.0
550,2196,63.76263331351696,510.0,306.7956434124076,18,4605.0
551,2209,83.10462422791744,510.0,313.25048280632006,22,5633.0
552,2210,87.06102784309087,12.0,317.4070265492884,44,4452.0
553,2211,14.620059666990592,7.0,295.8646070227829,42,4312.0
554,2212,81.3406493688777,1.0,57.28415619854684,36,3662.0
555,2214,19.57312536615681,504.0,192.9084250753208,42,3695.0
556,2215,51.52699747529662,2.0,44.06296150044301,45,4152.0
557,2231,49.542221372697874,1.0,260.24726745092806,12,27.0
558,2246,63.35529793501965,511.0,297.3703276567969,21,5633.0
559,2248,5.186246693482721,511.0,270.00002033803673,20,5122.0
560,2249,50.607992087548254,4.0,331.207183417052,33,3520.0
561,2250,56.98583938677,58.0,51.52990091794902,44,4452.0
562,2257,213.35101609649,1.0,80.38373352347111,19,3119.0
563,2259,75.3676938562011,1.0,4.528655610738952,19,2247.0
564,2266,270.74791870897616,1.0,272.46471404496026,2,2.0
565,2268,79.76246758452103,1.0,289.7329080735572,8,519.0
566,2275,37.540986935570174,511.0,292.4779492801971,16,4102.0
567,2276,14.11803563586836,511.0,319.5716919269136,18,4613.0
568,2277,8.290800139588264,511.0,305.21545760156147,16,4102.0
569,2278,55.40523406511317,1.0,324.1229562812521,39,4100.0
570,2279,61.819977846572485,45.0,284.3991475300056,40,3736.0
571,2281,10.889549575484727,11.0,293.74784202182605,34,3522.0
572,2282,39.47269669643709,11.0,41.73168837861135,43,4382.0
573,2295,97.8951059887596,1.0,257.6133576324587,17,25.0
574,2297,158.54584788922773,1.0,350.9982092431788,13,19.0
575,2312,148.84367415360168,511.0,284.821520032272,14,3591.0
576,2313,17.22394958602729,511.0,341.1454597554206,16,4102.0
577,2315,51.1815061455493,2.0,54.82727358058378,39,4100.0
578,2316,0.3989482393157174,442.0,270.00000157860194,40,3736.0
579,2318,1.6388958970557097,1.0,345.9626783241851,40,3761.0
580,2322,165.3415354803418,1.0,274.9259743558654,17,295.0
581,2331,90.67278542407996,1.0,277.50564441169433,6,6.0
582,2347,52.41307401968014,511.0,265.6352954788889,7,1541.0
583,2348,215.084398046412,510.0,311.91259614529827,26,5138.0
584,2349,146.660240702147,2.0,58.08130533355666,25,2362.0
585,2351,13.372145081410071,436.0,210.3811547309148,32,3450.0
586,2358,136.7685054639012,1.0,335.74252762471724,12,18.0
587,2384,134.27331076152404,1.0,359.02200818891686,15,21.0
588,2406,274.28858598879856,2.0,60.70703497753647,2,3.0
589,2420,82.60262324874476,1.0,268.8494671166593,12,28.0
590,2422,154.36697061981153,1.0,268.3920888242245,10,29.0
591,2425,68.18961860392677,1.0,266.8110783609915,3,3.0
592,2438,77.0589356447511,510.0,332.50273260530315,30,6154.0
593,2439,3.0283887363799646,510.0,336.7997525432584,30,6154.0
594,2440,5.419101005910167,510.0,306.025207753852,30,6154.0
595,2443,49.25495724169758,1.0,278.85149724542936,42,3807.0
596,2444,68.06200332607578,1.0,289.9243607350384,47,4458.0
597,2448,67.94845762124763,1.0,333.84207610775366,15,161.0
598,2450,46.41087781836138,3.0,250.9438838057016,14,20.0
599,2451,48.781260541247455,2.0,290.1754845009348,12,18.0
600,2452,131.08607896416305,2.0,280.9905343190291,17,25.0
601,2473,25.730508408484,1.0,262.87564854040994,42,4129.0
602,2474,57.24353955945679,1.0,281.7022090893996,32,2819.0
603,2477,10.494037637413632,70.0,81.25448668575086,16,1008.0
604,2482,37.59152539804139,3.0,272.4366003978555,15,22.0
605,2483,59.30562255566963,3.0,279.0885676440292,15,22.0
606,2485,98.53741030212926,3.0,282.00574837044724,16,24.0
607,2506,10.202897290190906,511.0,308.6576010607941,30,6154.0
608,2507,9.973182661524149,511.0,336.4997719183423,30,6154.0
609,2508,41.82230147177212,2.0,46.95025527791569,6,882.0
610,2512,90.6255844001182,3.0,278.2828787727105,16,24.0
611,2513,139.71479790522008,5.0,280.10588375699547,15,29.0
612,2515,72.50829600831023,5.0,279.0266032006315,14,45.0
613,2544,115.211695597249,511.0,341.56381681148184,30,6154.0
614,2546,321.7690228024037,2.0,17.679338183661912,9,1321.0
615,2548,141.10521343528322,5.0,279.0383461035067,22,65.0
616,2550,38.45324780091984,6.0,274.17025389486355,17,49.0
617,2551,1.4346196609251514,5.0,326.3078175467467,17,49.0
618,2552,31.76310112288449,6.0,279.4617001009907,15,45.0
619,2576,7.58035591291156,1.0,270.0000297267669,13,361.0
620,2578,140.52944699380058,1.0,274.8417218138664,16,22.0
621,2579,223.9923170484245,1.0,274.65813954249296,17,25.0
622,2581,33.91678098951843,6.0,279.5736051371494,14,44.0
623,2582,82.08816346069892,6.0,280.64658923868626,17,46.0
624,2583,85.54269464428724,6.0,279.1829337531389,9,29.0
625,2584,102.57958864517052,6.0,279.85629283272806,9,26.0
626,2598,45.83662031983247,4.0,68.57022607635645,34,6665.0
627,2599,9.149275095781627,1.0,2.489750510492229,34,6665.0
628,2600,30.95554591437842,508.0,332.4453627527392,29,5645.0
629,2601,3.397164038412273,511.0,20.55754928574612,30,6155.0
630,2611,72.93976039042397,1.0,276.8080180523694,14,28.0
631,2613,265.8770353031888,1.0,283.0358739569291,14,46.0
632,2615,86.27728003833191,6.0,279.48811888062846,7,25.0
633,2617,88.13544874020734,6.0,279.8588748568169,7,26.0
634,2627,39.4510097547276,4.0,9.367221846393022,36,7178.0
635,2630,9.173575503157986,507.0,304.3782358548605,29,5645.0
636,2631,53.8519637589697,507.0,4.728347584505741,29,5645.0
637,2638,138.11364719692966,6.0,278.36865778455774,10,33.0
638,2640,36.641244725111605,6.0,286.4589055396837,11,29.0
639,2642,91.75722848694164,6.0,278.19152970408203,13,35.0
640,2655,378.9422424224975,4.0,353.7885947829375,37,7429.0
641,2656,204.73669793762787,1.0,282.1254881321908,13,455.0
642,2670,199.05208409526736,1.0,276.19053240208154,21,58.0
643,2672,172.03516430344743,1.0,276.34674385183285,9,25.0
644,2675,161.7451276306127,6.0,279.1513749429945,10,22.0
645,2678,199.2115495916557,5.0,279.68706478400145,7,12.0
646,2688,297.55633776763017,507.0,11.219492795689405,33,6661.0
647,2705,32.61578095001246,1.0,210.0069723284152,16,111.0
648,2710,73.63779001296811,2.0,278.2568363775597,10,28.0
649,2712,73.49611396623064,2.0,275.029391435972,8,27.0
650,2714,46.23834292522149,2.0,282.2415461086196,7,26.0
651,2716,130.8181086849065,2.0,278.2318115936862,9,28.0
652,2718,139.4855920200212,5.0,279.5080228118382,14,30.0
653,2729,351.0036400283076,1.0,61.181570780597326,20,1221.0
654,2735,113.30639069003786,2.0,286.3445478351598,11,29.0
655,2736,67.0509236177283,5.0,282.0950524947851,16,40.0
656,2738,25.909822919359712,5.0,276.24151851150015,14,37.0
657,2740,161.90105363836275,1.0,19.0268169504422,14,37.0
658,2741,189.1665729172776,4.0,278.74285698956794,9,27.0
659,2742,12.931327893051291,5.0,303.6879918058172,13,36.0
660,2752,139.96864432842528,2.0,3.7924228899995,16,1761.0
661,2753,19.188077767516464,1.0,266.4240263965617,17,2192.0
662,2754,55.59540725555701,1.0,284.74264152607134,19,3054.0
663,2764,153.0720952729217,2.0,278.5083837231497,10,27.0
664,2765,184.5897247614351,2.0,285.6725291542763,5,15.0
665,2767,117.0980769570386,4.0,279.6159963582716,3,9.0
666,2770,174.56019720985918,4.0,279.4702126962971,7,19.0
667,2773,52.14618383425801,1.0,22.45308797731616,11,11.0
668,2774,28.59505056361056,1.0,218.7866752074561,11,11.0
669,2775,15.555892647176906,1.0,309.8033611810428,20,3056.0
670,2776,105.06775534222162,1.0,348.34667106960063,20,3056.0
671,2788,193.5505025716444,1.0,285.3081949636089,9,19.0
672,2790,103.07361441090777,4.0,278.4128942729474,6,22.0
673,2793,25.437637682858764,4.0,282.7234667617414,4,16.0
674,2794,1.4346804543586578,4.0,326.307817777487,4,16.0
675,2795,9.449203205028017,1.0,345.3780145097294,12,12.0
676,2796,0.8893787263304599,1.0,26.566885271888623,12,12.0
677,2806,23.55542773130986,1.0,21.80295751902236,22,134.0
678,2807,277.6087093066387,1.0,286.8583352018712,16,178.0
679,2813,204.7719907281933,4.0,278.8882996117961,13,48.0
680,2814,42.36645629822311,4.0,293.41059269237775,12,33.0
681,2815,57.01727942766017,1.0,19.19681904318162,12,12.0
682,2822,30.04665871251064,1.0,11.459622392553229,13,25.0
683,2823,15.379851616625782,1.0,306.57088356706515,13,25.0
684,2831,52.86983801727366,5.0,276.9631212329029,18,265.0
685,2833,5.068397325631441,5.0,314.9977196285936,17,199.0
686,2835,42.57670781245095,5.0,253.98108292415785,18,194.0
687,2836,30.11467897972557,2.0,1.5694773113240217,18,194.0
688,2842,50.78047751323632,1.0,292.4039701830014,16,41.0
689,2843,17.0354926917259,2.0,322.5924697084954,14,42.0
690,2844,25.30578249904938,2.0,357.27347566179293,14,42.0
691,2846,125.93602918422852,3.0,64.05407550215125,12,35.0
692,2848,69.79776806066205,1.0,25.72037365259075,14,20.0
693,2850,35.887327867483776,2.0,338.5507534855321,15,1758.0
694,2851,29.88237362026868,2.0,306.86778882477864,16,2189.0
695,2853,32.379032394555004,1.0,266.46811431214337,14,26.0
696,2855,76.42702884856762,1.0,283.85514101158503,11,20.0
697,2860,132.16868031006376,2.0,323.1336359144144,19,264.0
698,2861,70.86753150467244,1.0,276.70918115514354,7,17.0
699,2868,151.321006995426,2.0,3.826635909631136,14,42.0
700,2873,98.49936938044894,3.0,66.81798278459274,11,40.0
701,2879,126.31137031990212,4.0,16.180974092618158,38,2903.0
702,2880,161.46102017940862,259.0,20.607551814063186,23,2526.0
703,2881,161.99991672670745,246.0,13.07018639911348,21,2077.0
704,2883,59.9124639151183,2.0,256.89203384831313,19,3054.0
705,2891,205.1858330772731,1.0,282.7894293748517,9,16.0
706,2898,152.49043987699758,3.0,293.4907071372932,12,44.0
707,2901,71.79597366283197,1.0,24.042982106109093,17,30.0
708,2915,35.563983919050315,1.0,229.04400971211928,11,19.0
709,2919,112.7651453995588,1.0,282.5503655327853,13,29.0
710,2920,100.80174859980004,1.0,280.92133627466023,12,25.0
711,2927,342.7828412127792,2.0,346.36785495172484,18,253.0
712,2938,74.3085874219191,1.0,23.699547714900973,15,31.0
713,2945,136.28782760292697,1.0,23.669204103865525,12,31.0
714,2946,212.14732464239904,1.0,283.1779030196828,8,22.0
715,2947,122.99585833246148,96.0,296.5895920505647,28,832.0
716,2963,120.3695792926706,3.0,293.13837909761605,14,43.0
717,2968,122.237589311776,4.0,59.85780107968032,53,5144.0
718,2974,80.87335063068116,1.0,325.0294433344751,9,692.0
719,2983,235.5339399541089,2.0,2.720359521257308,14,39.0
720,2985,106.45889307513796,4.0,22.576564566798368,11,30.0
721,2986,180.2818302771235,246.0,11.988298834168972,63,5181.0
722,2988,102.66179442890358,259.0,15.53054939035428,64,5186.0
723,2990,0.8894081951197074,259.0,333.4331145027573,63,5181.0
724,2995,78.8853727351905,91.0,358.2821972504181,25,486.0
725,3002,80.38656557543828,4.0,57.0075363447699,32,2638.0
726,3012,129.42208276591307,1.0,20.008371088357023,12,25.0
727,3014,181.5026498429187,1.0,325.0313622549775,15,1414.0
728,3026,23.19122315439009,4.0,39.42999554719728,15,47.0
729,3031,62.74530053915472,4.0,16.402026753555276,9,31.0
730,3032,95.35846547805218,260.0,5.1612693691291724,76,7507.0
731,3034,33.24229228056285,1.0,223.0608919893491,15,2599.0
732,3045,263.16535120158903,74.0,282.36442558846795,21,1038.0
733,3046,94.65091106926242,17.0,31.937001191644526,26,683.0
734,3054,115.98739334670312,4.0,20.37738499831795,14,46.0
735,3059,127.5882991051436,4.0,359.66640570701696,8,30.0
736,3060,49.4592278789527,1.0,34.079217095060585,83,8023.0
737,3070,131.3163825494506,1.0,57.22463301361916,27,2512.0
738,3071,88.76062951140871,74.0,282.08689430103266,12,162.0
739,3073,92.99854528374108,74.0,282.7898943633528,11,234.0
740,3090,27.447853194979924,305.0,10.008746417940928,83,8019.0
741,3091,17.924248508337715,45.0,69.14700285228218,82,8016.0
742,3092,77.66592292108213,202.0,342.02960740928484,84,8278.0
743,3093,4.654211669065208,247.0,19.98457411328133,83,8275.0
744,3098,78.23053669893426,1.0,21.994069482476903,11,22.0
745,3099,74.85360882197202,2.0,264.4601400049598,34,1843.0
746,3100,141.33540288789976,7.0,12.96897741443314,38,2004.0
747,3101,173.94452486521993,18.0,329.2621158968788,32,802.0
748,3102,127.572205858193,74.0,283.7726913829788,12,312.0
749,3110,58.41252679220449,1.0,273.6557458013927,8,11.0
750,3112,64.31785089027136,1.0,1.447717755309213,9,14.0
751,3114,88.37663321001246,4.0,358.8766135940072,82,8014.0
752,3115,84.43218372164094,301.0,358.8766135940072,82,8014.0
753,3128,40.63444778163691,74.0,276.7752765422604,15,324.0
754,3130,122.73097665751092,74.0,282.0783764105655,13,309.0
755,3131,5.068697784694961,74.0,314.9977195768644,20,331.0
756,3133,204.46832313652635,2.0,1.294810350112073,14,41.0
757,3138,72.696146990236,4.0,21.43716059307405,12,51.0
758,3141,31.567728814121963,1.0,355.65642288946265,86,9025.0
759,3143,46.98269656169264,201.0,4.47523939160061,84,8520.0
760,3144,27.55888023650765,1.0,297.6792692243983,86,9025.0
761,3151,51.26858444063702,1.0,18.50006439053061,11,443.0
762,3156,55.51579251548319,1.0,312.98742511229307,11,307.0
763,3158,127.7501241889304,76.0,281.467718247021,8,157.0
764,3160,393.03507304559423,76.0,284.058490198914,3,78.0
765,3162,83.43307467036867,1.0,23.7889696754674,8,11.0
766,3172,77.49983997073709,3.0,1.6288522732029378,9,31.0
767,3173,27.39043694151376,3.0,77.38155120951023,10,36.0
768,3174,62.897036636489744,1.0,305.1172439631333,9,33.0
769,3175,32.5485822328082,305.0,351.5723844805339,83,8515.0
770,3177,6.959927004165753,305.0,329.03423295826764,83,8515.0
771,3178,5.961918213521425,305.0,0.0,83,8515.0
772,3179,126.09016675525484,5.0,84.40262138285766,73,6490.0
773,3180,82.99962498377799,201.0,353.659340545046,85,9021.0
774,3181,3.03695419073127,203.0,293.1969399219712,85,9021.0
775,3182,32.48050212028101,1.0,344.2476617688959,86,9025.0
776,3183,27.67203451024709,5.0,84.20755636556322,86,9025.0
777,3184,0.8915249911144951,6.0,296.5632185529568,86,9025.0
778,3185,155.689963250431,5.0,265.59099175905345,86,9517.0
779,3187,1.1263831102937911,1.0,45.00229156012318,8,24.0
780,3190,82.29048344923888,1.0,22.36611532664756,11,438.0
781,3191,111.2942831300754,22.0,312.38458564352294,35,2075.0
782,3192,58.29427356073332,4.0,31.238543086958373,32,2666.0
783,3193,82.04226516728578,18.0,331.0595904467487,32,1477.0
784,3196,54.10184942893896,1.0,252.3697368747472,11,234.0
785,3197,29.882022018538123,1.0,269.2153524129591,11,234.0
786,3199,24.02893735039969,1.0,335.5543555647756,11,307.0
787,3207,33.83971030215474,4.0,34.44105458614132,11,48.0
788,3209,97.09431518060669,6.0,60.61520989897974,8,30.0
789,3210,118.3583541469808,304.0,350.98615753068987,84,8518.0
790,3211,64.06241162473947,1.0,316.8120693879998,86,9023.0
791,3212,46.84512717913236,1.0,0.4897332490386361,86,9025.0
792,3217,52.38413117716343,9.0,316.137995354214,33,2978.0
793,3218,73.93180597221705,392.0,41.93522551185515,33,3046.0
794,3219,77.03541801094948,2.0,52.443918806578665,37,1802.0
795,3220,46.41550537831949,1.0,253.44435570902823,17,984.0
796,3222,57.39686215323522,1.0,259.16076271697455,11,162.0
797,3223,13.20381190606462,1.0,298.88468617166893,11,178.0
798,3225,17.960064158399547,1.0,271.2729984974632,11,162.0
799,3226,37.969991017118616,1.0,272.41098548237096,10,156.0
800,3229,96.8400296299033,1.0,290.57290832499075,11,303.0
801,3230,18.97752049367444,1.0,309.0333258468731,11,233.0
802,3241,115.02540733030706,1.0,7.144463355208018,9,10.0
803,3242,91.02291212317223,4.0,16.33115546828634,10,42.0
804,3245,97.4304093794802,6.0,1.5118640839355637,7,42.0
805,3247,128.87618758887237,3.0,320.57398053042454,8,42.0
806,3251,12.87444227526802,202.0,351.1186487043456,86,9024.0
807,3252,1.6895971434773498,201.0,45.00228990241732,86,9024.0
808,3254,55.939880385895975,1.0,349.9912723513985,86,9522.0
809,3257,79.74219171638018,1.0,19.80056855055534,9,435.0
810,3258,59.09121368735303,19.0,357.35099478922626,37,2236.0
811,3259,48.89953735482851,17.0,347.7020573454633,28,1707.0
812,3262,484.3717959005815,1.0,283.79507363119063,6,888.0
813,3265,116.27287653204256,74.0,272.2591096918078,12,236.0
814,3266,116.04829552568262,1.0,359.1514890502109,10,159.0
815,3268,166.21102412694745,74.0,1.6135501641889505,13,237.0
816,3274,76.86202567747866,195.0,4.236710981940973,86,9024.0
817,3275,49.799641553880605,7.0,312.36542268403707,86,9024.0
818,3276,43.42989562669814,7.0,311.6313873972112,86,9520.0
819,3283,217.76584729387747,668.0,39.19346171006788,24,2884.0
820,3285,22.8218258618553,17.0,337.4553484826918,27,1611.0
821,3289,143.5853977681583,7.0,279.4151131398146,10,47.0
822,3290,147.4425656533693,1.0,5.001709800265587,8,160.0
823,3292,37.70396996225968,7.0,275.4688066388785,7,35.0
824,3293,142.0828663518116,7.0,354.6089486188609,6,33.0
825,3296,203.67752380666136,7.0,345.1006689977766,13,737.0
826,3301,218.3482850285784,6.0,12.760900764639189,7,42.0
827,3302,69.25018878320502,3.0,321.56081895330294,7,33.0
828,3303,27.39413788964941,305.0,310.870218950133,81,8251.0
829,3304,12.834246549251905,3.0,343.8095790545637,87,9519.0
830,3308,149.17870983684543,1.0,19.99732403176756,10,866.0
831,3309,94.28115089705604,19.0,358.4297287502224,34,2147.0
832,3311,202.00432520585105,17.0,347.58074808810073,25,1501.0
833,3312,1.4348258446853333,17.0,33.69218238120084,27,1611.0
834,3315,157.32962100334206,1.0,278.1384271196198,11,14.0
835,3316,69.87502235646929,1.0,6.398794989587088,9,13.0
836,3319,280.3705542692937,3.0,331.78497695318265,7,21.0
837,3322,96.91091355000032,500.0,335.2232728881165,81,8251.0
838,3323,20.97817498407081,500.0,9.820057732680027,81,8251.0
839,3325,1.77893189242139,500.0,333.4331162250323,81,8251.0
840,3326,57.68718000136539,3.0,353.6593295957272,83,8756.0
841,3331,50.95252264489567,2.0,12.52427080406204,10,159.0
842,3334,103.61647569331572,3.0,318.8933532824285,7,28.0
843,3340,29.788816702680084,19.0,332.0610124862228,29,1985.0
844,3344,118.76834084550548,3.0,272.1913312733426,12,237.0
845,3346,169.06361812600906,76.0,274.14495209398456,14,245.0
846,3347,75.45114132943608,1.0,1.0625501530746533,14,242.0
847,3348,184.61263482911787,1.0,1.6931455684474486,8,239.0
848,3349,175.24223020878063,75.0,271.3979722205678,11,587.0
849,3350,127.9317573937599,75.0,272.2050805589994,13,1002.0
850,3351,165.9923992992546,4.0,16.743113699299215,13,687.0
851,3352,90.55786575654876,71.0,271.159757800689,14,1007.0
852,3353,157.79289195853087,66.0,22.00128902063329,10,300.0
853,3354,38.804248988076736,6.0,267.0496085235923,11,547.0
854,3356,90.29914388053987,3.0,267.2447171908194,6,10.0
855,3359,150.2447473848784,2.0,331.93889958507816,79,7988.0
856,3361,8.744489601864245,500.0,0.0,83,8756.0
857,3363,80.22713059178434,3.0,351.23029166160217,82,8496.0
858,3364,108.278359503004,1.0,286.77616056724827,7,867.0
859,3365,61.721281922489865,668.0,2.585990223149452,14,3370.0
860,3366,90.35621071092008,19.0,4.787671186232728,28,1812.0
861,3372,136.0334994789375,2.0,270.3291331513292,10,32.0
862,3373,251.71376630318065,5.0,356.7296360978282,6,33.0
863,3375,87.77667081130801,2.0,269.2570470883364,8,11.0
864,3380,60.77500927144682,1.0,38.07486259360604,82,8496.0
865,3381,36.71585087957667,498.0,302.1353039708427,80,8490.0
866,3382,24.50704349032473,499.0,327.59813529288704,81,8491.0
867,3383,267.3991417636717,1.0,279.4558956059341,5,865.0
868,3391,205.0941397125855,1.0,306.54790965299054,13,244.0
869,3393,196.184370471962,7.0,345.37075101135895,13,1075.0
870,3398,57.51262753508039,6.0,32.02544415545572,7,1083.0
871,3401,166.35795307818134,3.0,358.2951163705747,78,7701.0
872,3402,83.55723208686166,501.0,321.38078964245403,72,8383.0
873,3403,162.83712332801673,1.0,261.62991294311706,12,2853.0
874,3405,95.74006487278317,432.0,7.747756363849589,14,2597.0
875,3406,13.818273240649262,433.0,56.770347154701824,14,2597.0
876,3407,90.17623891727835,239.0,276.93372652648486,13,3369.0
877,3408,58.67267134531651,239.0,275.51743150941047,19,3776.0
878,3410,159.02736213373896,239.0,273.8294724998105,17,2012.0
879,3412,133.78044519435028,256.0,274.9628279660421,19,1097.0
880,3414,34.26274224597315,233.0,338.8171528729588,19,1472.0
881,3425,115.19033347666893,3.0,10.891086650983029,7,21.0
882,3426,129.9268846390317,501.0,314.96599390492634,37,6564.0
883,3428,6.973065854155811,501.0,300.9617554639904,67,8449.0
884,3429,27.192100384110105,1.0,50.94902535266732,26,1771.0
885,3430,80.87688838030786,39.0,250.67160953470704,19,1656.0
886,3431,36.784712117893335,40.0,344.9073112347104,27,1772.0
887,3432,152.77869791961592,272.0,355.6718044144272,20,1744.0
888,3433,4.283339290313514,233.0,21.80298567422756,19,1472.0
889,3436,80.20842098513296,4.0,17.124784874331283,13,1002.0
890,3438,145.04103982075642,66.0,24.1488233435328,15,1321.0
891,3440,223.20073288645776,6.0,38.3470827023113,6,724.0
892,3447,115.54600763415984,26.0,40.70218326917529,14,2788.0
